,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
9315,2024-08-18 14:25:00,FOXNEWSW,3,FOXNEWSW_20240818_140000_Americas_Newsroom/start/1500,"VOTERS PREFER TRUMP ON ECONOMY, IMMIGRATION |y. . = [4INATIONAL CONVENTION * =|",VOTERS PREFER TRUMP ON ECONOMY IMMIGRATION y 4INATIONAL CONVENTION,VOTERS PREFER TRUMP ON ECONOMY IMMIGRATION
9316,2024-08-18 16:02:14,FOXNEWSW,7,FOXNEWSW_20240818_160000_Outnumbered/start/120,FOX NEWS POWER RANKINGS: TRUMP HAS. DOMINANT LEAD ON IMMIGRATION,FOX NEWS POWER RANKINGS TRUMP HAS DOMINANT LEAD ON IMMIGRATION,FOX NEWS POWER RANKINGS TRUMP HAS DOMINANT LEAD ON IMMIGRATION
9317,2024-08-18 16:08:00,FOXNEWSW,2,FOXNEWSW_20240818_160000_Outnumbered/start/480,"L ââ1 || -. . - = e W. FOX NEWS POWER RANKINGS: TRUMP LEADS ON ECONOMY, âï¬ @_,. IMMIGRATION, BUT HARRIS IS GAINING GROUND | fnaelE",L 1 e W FOX NEWS POWER RANKINGS TRUMP LEADS ON ECONOMY IMMIGRATION BUT HARRIS IS GAINING GROUND fnaelE,FOX NEWS POWER RANKINGS TRUMP LEADS ON ECONOMY IMMIGRATION BUT HARRIS IS GAINING GROUND
9318,2024-08-18 16:10:00,FOXNEWSW,2,FOXNEWSW_20240818_160000_Outnumbered/start/600,"S âân 1! â ]. . RAHA #. Al. . IMMIGRATION, BUT HARRIS 1S GAINING GROUND",S n 1 RAHA Al IMMIGRATION BUT HARRIS 1S GAINING GROUND,IMMIGRATION BUT HARRIS IS GAINING GROUND
9320,2024-08-18 17:30:30,FOXNEWSW,2,FOXNEWSW_20240818_170000_America_Reports/start/1800,MIGRANT CRISIS AT THE DNC,MIGRANT CRISIS AT THE DNC,MIGRANT CRISIS AT THE DNC
9321,2024-08-18 17:35:00,FOXNEWSW,2,FOXNEWSW_20240818_170000_America_Reports/start/2100,CHICAGO MAYOR WARNS MORE MIGRANTS COMING [ ï¬m,CHICAGO MAYOR WARNS MORE MIGRANTS COMING m,CHICAGO MAYOR WARNS MORE MIGRANTS COMING
9322,2024-08-18 17:36:09,FOXNEWSW,3,FOXNEWSW_20240818_170000_America_Reports/start/2160,â BORDER REMAINS ONE OF THE TOP ISSUES FOR VOTERS ',BORDER REMAINS ONE OF THE TOP ISSUES FOR VOTERS,BORDER REMAINS ONE OF THE TOP ISSUES FOR VOTERS
9323,2024-08-18 17:41:05,FOXNEWSW,2,FOXNEWSW_20240818_170000_America_Reports/start/2460,â ICE ARRESTS PERUVIAN GANG lEADER ACCUSED OF MURDER ',ICE ARRESTS PERUVIAN GANG lEADER ACCUSED OF MURDER,ICE ARRESTS PERUVIAN GANG LEADER ACCUSED OF MURDER
9326,2024-08-18 22:25:00,FOXNEWSW,2,FOXNEWSW_20240818_220000_Special_Report_With_Bret_Baier/start/1500,"BORDER BLUSTER. . r =4. "" HARRIS FACES CRITICISM OVER PAST IMMIGRATION COMMENTS [w=* NIGHT + Â«",BORDER BLUSTER r 4 HARRIS FACES CRITICISM OVER PAST IMMIGRATION COMMENTS w NIGHT,BORDER BLUSTER: HARRIS FACES CRITICISM OVER PAST IMMIGRATION COMMENTS
9327,2024-08-18 22:25:27,FOXNEWSW,3,FOXNEWSW_20240818_220000_Special_Report_With_Bret_Baier/start/1500,"""WE HAVE NO CHOICE"". TRUMP PROMISES MASS DEPORTATIONS",WE HAVE NO CHOICE TRUMP PROMISES MASS DEPORTATIONS,WE HAVE NO CHOICE: TRUMP PROMISES MASS DEPORTATIONS
9328,2024-08-18 22:40:21,FOXNEWSW,2,FOXNEWSW_20240818_220000_Special_Report_With_Bret_Baier/start/2400,BORDER POLICY. WALZ IMMIGRATION RECORD BROUGHT INTO FOCUS,BORDER POLICY WALZ IMMIGRATION RECORD BROUGHT INTO FOCUS,BORDER POLICY: WALZ IMMIGRATION RECORD BROUGHT INTO FOCUS
9329,2024-08-18 23:46:16,MSNBCW,4,MSNBCW_20240818_230000_Ayman/start/2760,. UNCERTAINTY SURROUNDS HARRIS'. IMMIGRATION POLICY AHEAD OF DNC,UNCERTAINTY SURROUNDS HARRIS IMMIGRATION POLICY AHEAD OF DNC,UNCERTAINTY SURROUNDS HARRIS IMMIGRATION POLICY AHEAD OF DNC
9330,2024-08-18 23:47:04,MSNBCW,35,MSNBCW_20240818_230000_Ayman/start/2820,. BETO OROURKE ON HOW HARRIS SHOULD ADDRESS IMMIGRATION,BETO OROURKE ON HOW HARRIS SHOULD ADDRESS IMMIGRATION,BETO OROURKE ON HOW HARRIS SHOULD ADDRESS IMMIGRATION
9331,2024-08-18 23:48:41,MSNBCW,19,MSNBCW_20240818_230000_Ayman/start/2880,ABBOTT VOWS TO KEEP BUSING MIGRANTS. EVEN AS CROSSING ARE AT RECORD LOW,ABBOTT VOWS TO KEEP BUSING MIGRANTS EVEN AS CROSSING ARE AT RECORD LOW,ABBOTT VOWS TO KEEP BUSING MIGRANTS EVEN AS CROSSINGS ARE AT RECORD LOW
9332,2024-08-19 00:36:49,MSNBCW,2,MSNBCW_20240819_000000_Ayman/start/2160,". LULAC PAC CHAIRMAN: ""THE POLITICS OF HATE. MONGERING IMMIGRANTS MUST BE STOPPED""",LULAC PAC CHAIRMAN THE POLITICS OF HATE MONGERING IMMIGRANTS MUST BE STOPPED,LULAC PAC CHAIRMAN: THE POLITICS OF HATE MONGERING IMMIGRANTS MUST BE STOPPED
9333,2024-08-19 01:06:59,FOXNEWSW,2,FOXNEWSW_20240819_010000_Hannity/start/360,... FLASHBACK: HARRIS' WEAK POLICY ON ILLEGALS @ Â£} &,FLASHBACK HARRIS WEAK POLICY ON ILLEGALS,FLASHBACK: HARRIS WEAK POLICY ON ILLEGALS
9334,2024-08-19 08:24:25,FOXNEWSW,4,FOXNEWSW_20240819_080000_FOX__Friends_First/start/1440,COP-BEATING MIGRANT SUSPECT HELD. ON $50K BOND AFTER MUTLIPLE ARRESTS,COPBEATING MIGRANT SUSPECT HELD ON 50K BOND AFTER MUTLIPLE ARRESTS,Migrant suspect held on 50K bond after multiple arrests
9336,2024-08-19 09:09:01,FOXNEWSW,2,FOXNEWSW_20240819_090000_FOX__Friends_First/start/540,"DEMOCRATS TO TOUT ""ACCOMPLISHMENTS"" AT DNC [. DESPITE INFLATION, BORDER CROSSINGS, VIOLENT CRIME ' I",DEMOCRATS TO TOUT ACCOMPLISHMENTS AT DNC DESPITE INFLATION BORDER CROSSINGS VIOLENT CRIME I,"Democrats to tout accomplishments at DNC despite inflation, border crossings, violent crime"
9338,2024-08-19 10:11:00,FOXNEWSW,2,FOXNEWSW_20240819_100000_FOX_and_Friends/start/660,"BIDEN-HARRIS RECORD ON BORDER, INFLATION &",BIDENHARRIS RECORD ON BORDER INFLATION,Biden-Harris record on border inflation
9340,2024-08-19 13:13:57,FOXNEWSW,2,FOXNEWSW_20240819_130000_Americas_Newsroom/start/780,"FOK RANKINGS: TRUMP LEADS ON ECONOMY, IMMIGRATION | fcizsma",FOK RANKINGS TRUMP LEADS ON ECONOMY IMMIGRATION fcizsma,Trump leads on economy immigration
9341,2024-08-19 13:15:11,FOXNEWSW,4,FOXNEWSW_20240819_130000_Americas_Newsroom/start/900,VENEZUELAN MIGRANT IN COURT,VENEZUELAN MIGRANT IN COURT,Venezuelan migrant in court
9342,2024-08-19 13:21:12,FOXNEWSW,8,FOXNEWSW_20240819_130000_Americas_Newsroom/start/1260,MIGRANT ACCUSED IN NYPD BEATING DUE IN COURT,MIGRANT ACCUSED IN NYPD BEATING DUE IN COURT,Migrant accused in NYPD beating due in court
9343,2024-08-19 13:22:00,FOXNEWSW,2,FOXNEWSW_20240819_130000_Americas_Newsroom/start/1320,P ). > S. . MIGRANT ACCUSED OF KILLNG MARYLAND MOTHR | i) oransy,P S MIGRANT ACCUSED OF KILLNG MARYLAND MOTHR i oransy,Migrant accused of killing Maryland mother
9346,2024-08-19 15:56:39,MSNBCW,2,MSNBCW_20240819_150000_Jose_Diaz-Balart_Reports/start/3360,. DEMS ROLL OUT NEW IMMIGRATION PROGRAM AS DNC BEGINS,DEMS ROLL OUT NEW IMMIGRATION PROGRAM AS DNC BEGINS,Dems roll out new immigration program as DNC begins
9350,2024-08-19 18:09:55,MSNBCW,6,MSNBCW_20240819_180000_Chris_Jansing_Reports/start/540,BIDEN LAUNCHES CITIZENSHIP PROGRAM FOR. IMMIGRANT SPOUSES OF U.S. CITIZENS,BIDEN LAUNCHES CITIZENSHIP PROGRAM FOR IMMIGRANT SPOUSES OF US CITIZENS,BIDEN LAUNCHES CITIZENSHIP PROGRAM FOR IMMIGRANT SPOUSES OF US CITIZENS
9356,2024-08-20 08:05:06,FOXNEWSW,2,FOXNEWSW_20240820_080000_FOX__Friends_First/start/300,BIDEN: TRUMP CONTINUES TO LIE ABOUT THE BORDER,BIDEN TRUMP CONTINUES TO LIE ABOUT THE BORDER,BIDEN TRUMP CONTINUES TO LIE ABOUT THE BORDER
9357,2024-08-20 08:05:31,FOXNEWSW,6,FOXNEWSW_20240820_080000_FOX__Friends_First/start/300,CBP: BORDER CROSSINGS DROP TO. . LOWEST LEVELS SINCE SEPT 2020,CBP BORDER CROSSINGS DROP TO LOWEST LEVELS SINCE SEPT 2020,CBP BORDER CROSSINGS DROP TO LOWEST LEVELS SINCE SEPT 2020
9358,2024-08-20 08:06:00,FOXNEWSW,2,FOXNEWSW_20240820_080000_FOX__Friends_First/start/360,B Aar.nÂ®= . - â. NYP: MEXICAN MIGRANT ACCUSED OF RAPING 10-YEAR-OLD (LI 94,B Aarn NYP MEXICAN MIGRANT ACCUSED OF RAPING 10YEAROLD LI 94,MEXICAN MIGRANT ACCUSED OF RAPING 10-YEAR-OLD
9359,2024-08-20 09:56:46,FOXNEWSW,2,FOXNEWSW_20240820_090000_FOX__Friends_First/start/3360,> KAROLINE LEAVITT | TRUMP 2024 NATIONAL PRESS SECRETARY [. BIDEN MAKES NO MENTION OF MIGRANT CRIME VICTIMS N,KAROLINE LEAVITT TRUMP 2024 NATIONAL PRESS SECRETARY BIDEN MAKES NO MENTION OF MIGRANT CRIME VICTIMS N,KAROLINE LEAVITT TRUMP 2024 NATIONAL PRESS SECRETARY BIDEN MAKES NO MENTION OF MIGRANT CRIME VICTIMS
9360,2024-08-20 09:58:00,FOXNEWSW,4,FOXNEWSW_20240820_090000_FOX__Friends_First/start/3480,BIDEN MAKES NO MENTION OF MIGRANT CRIME VICTIMS EâÃ© e. WHILE BLAMING TRUMP FOR THE BORDER CRISIS -,BIDEN MAKES NO MENTION OF MIGRANT CRIME VICTIMS E e WHILE BLAMING TRUMP FOR THE BORDER CRISIS,BIDEN MAKES NO MENTION OF MIGRANT CRIME VICTIMS WHILE BLAMING TRUMP FOR THE BORDER CRISIS
9361,2024-08-20 10:03:51,FOXNEWSW,3,FOXNEWSW_20240820_100000_FOX_and_Friends/start/180,"BIDEN BRAGS ABOUT HIS RECORD WITH HARRIS. DESPITE INFLATION, CRIME, BORDER CRISIS",BIDEN BRAGS ABOUT HIS RECORD WITH HARRIS DESPITE INFLATION CRIME BORDER CRISIS,BIDEN BRAGS ABOUT HIS RECORD WITH HARRIS DESPITE INFLATION CRIME BORDER CRISIS
9365,2024-08-20 11:30:20,FOXNEWSW,5,FOXNEWSW_20240820_110000_FOX_and_Friends/start/1800,BIDEN TOUTS BORDER POLICIES DURING DNC SPEECH,BIDEN TOUTS BORDER POLICIES DURING DNC SPEECH,BIDEN TOUTS BORDER POLICIES DURING DNC SPEECH
9366,2024-08-20 11:33:00,FOXNEWSW,2,FOXNEWSW_20240820_110000_FOX_and_Friends/start/1980,DEMS ACCUSED OF PRIORITIZING MIGRANT. OVER U.S. CITIZENS IN INNER CITIES,DEMS ACCUSED OF PRIORITIZING MIGRANT OVER US CITIZENS IN INNER CITIES,DEMS ACCUSED OF PRIORITIZING MIGRANT OVER US CITIZENS IN INNER CITIES
9367,2024-08-20 11:33:34,FOXNEWSW,2,FOXNEWSW_20240820_110000_FOX_and_Friends/start/1980,CHICAGO SPENT $400M ON MIGRANTS OVER PAST 2 YEARS,CHICAGO SPENT 400M ON MIGRANTS OVER PAST 2 YEARS,CHICAGO SPENT 400M ON MIGRANTS OVER PAST 2 YEARS
9368,2024-08-20 11:34:08,FOXNEWSW,2,FOXNEWSW_20240820_110000_FOX_and_Friends/start/2040,""" CHICAGO CRIME VICTIM CRITICIZES DEMS. FOR PUTTING ILLEGAL MIGRANTS FIRST",CHICAGO CRIME VICTIM CRITICIZES DEMS FOR PUTTING ILLEGAL MIGRANTS FIRST,CHICAGO CRIME VICTIM CRITICIZES DEMS FOR PUTTING ILLEGAL MIGRANTS FIRST
9375,2024-08-20 22:35:00,FOXNEWSW,2,FOXNEWSW_20240820_220000_Special_Report_With_Bret_Baier/start/2100,P\\\\N\mï¬m\wv e. MIGRANT INFLUX,PNmmwv e MIGRANT INFLUX,MIGRANT INFLUX
9376,2024-08-20 22:35:35,FOXNEWSW,4,FOXNEWSW_20240820_220000_Special_Report_With_Bret_Baier/start/2100,MIGRANT INFLUX. KELLY ON BORDER CHALLENGES,MIGRANT INFLUX KELLY ON BORDER CHALLENGES,MIGRANT INFLUX KELLY ON BORDER CHALLENGES
9377,2024-08-20 22:36:53,FOXNEWSW,6,FOXNEWSW_20240820_220000_Special_Report_With_Bret_Baier/start/2160,CRISIS MODE. ILLEGAL IMMIGRATION SPIKE UNDER BIDEN-HARRIS,CRISIS MODE ILLEGAL IMMIGRATION SPIKE UNDER BIDENHARRIS,CRISIS MODE ILLEGAL IMMIGRATION SPIKE UNDER BIDENHARRIS
9378,2024-08-21 01:54:08,BBCNEWS,3,,. TRUMP TO ATTACK HARRIS ON IMMIGRATION THIS WEEK,TRUMP TO ATTACK HARRIS ON IMMIGRATION THIS WEEK,TRUMP TO ATTACK HARRIS ON IMMIGRATION THIS WEEK
9380,2024-08-21 04:24:17,BBCNEWS,19,BBCNEWS_20240821_040000_BBC_News/start/1440,Flight carrying migrants leaves Panama for Colombia,Flight carrying migrants leaves Panama for Colombia,Flight carrying migrants leaves Panama for Colombia
9381,2024-08-21 08:12:30,BBCNEWS,10,BBCNEWS_20240821_080000_BBC_News/start/720,Small boat arrivals higher this year than same period last year,Small boat arrivals higher this year than same period last year,Small boat arrivals higher this year than same period last year
9382,2024-08-21 08:13:00,BBCNEWS,13,BBCNEWS_20240821_080000_BBC_News/start/780,Home Secretary announces plan to tackle illegal immigration,Home Secretary announces plan to tackle illegal immigration,Home Secretary announces plan to tackle illegal immigration
9383,2024-08-21 08:13:14,BBCNEWS,19,BBCNEWS_20240821_080000_BBC_News/start/780,Government plans to tackle illegal immigration,Government plans to tackle illegal immigration,Government plans to tackle illegal immigration
9384,2024-08-21 08:31:13,BBCNEWS,10,,New EU visa waiver rules to be introduced,New EU visa waiver rules to be introduced,New EU visa waiver rules to be introduced
9385,2024-08-21 08:38:05,BBCNEWS,2,,Immigration policy expert. [0 NEWS,Immigration policy expert 0 NEWS,Immigration policy expert 0 NEWS
9387,2024-08-21 09:14:43,MSNBCW,8,MSNBCW_20240821_090000_Way_Too_Early_With_Jonathan_Lemire/start/840,! TRUMP FEAR-MONGERS ABOUT MIGRANTS IN SPEECH,TRUMP FEARMONGERS ABOUT MIGRANTS IN SPEECH,TRUMP FEARMONGERS ABOUT MIGRANTS IN SPEECH
9389,2024-08-21 11:03:22,CNNW,25,CNNW_20240821_110000_CNN_News_Central/start/180,"MICHELLE OBAMA ON TRUMP'S CLAIM MIGRANTS ARE STEALING ""BLACK JOBS"": WHO'S. GOING TO TELL HIM THE PRESIDENCY ""MIGHT JUST BE ONE OF THOSE BLACK JOBS?""",MICHELLE OBAMA ON TRUMPS CLAIM MIGRANTS ARE STEALING BLACK JOBS WHOS GOING TO TELL HIM THE PRESIDENCY MIGHT JUST BE ONE OF THOSE BLACK JOBS,MICHELLE OBAMA ON TRUMPS CLAIM MIGRANTS ARE STEALING BLACK JOBS WHOS GOING TO TELL HIM THE PRESIDENCY MIGHT JUST BE ONE OF THOSE BLACK JOBS
9390,2024-08-21 11:17:59,FOXNEWSW,3,FOXNEWSW_20240821_110000_FOX_and_Friends/start/1020,"| F&F EXCLUSIVE L |. . \ VOTERS FRUSTRATED WITH INFLATION, MIGRANT CRISIS FAUR g",FF EXCLUSIVE L VOTERS FRUSTRATED WITH INFLATION MIGRANT CRISIS FAUR g,FF EXCLUSIVE L VOTERS FRUSTRATED WITH INFLATION MIGRANT CRISIS FAUR g
9393,2024-08-21 12:56:36,CNNW,26,CNNW_20240821_120000_CNN_News_Central/start/3360,"HARRIS CAMPAIGN MAKING PUSH TO WIN BACK LATINO VOTERS. . Frankie Miranda | CEO & President, Hispanic Federation",HARRIS CAMPAIGN MAKING PUSH TO WIN BACK LATINO VOTERS Frankie Miranda CEO President Hispanic Federation,HARRIS CAMPAIGN MAKING PUSH TO WIN BACK LATINO VOTERS Frankie Miranda CEO President Hispanic Federation
9394,2024-08-21 13:38:33,FOXNEWSW,2,FOXNEWSW_20240821_130000_Americas_Newsroom/start/2280,NEW DHS REPORT SHOWS SURGE IN MISSING MIGRANT KIDS | &9 EEEE3,NEW DHS REPORT SHOWS SURGE IN MISSING MIGRANT KIDS 9 EEEE3,NEW DHS REPORT SHOWS SURGE IN MISSING MIGRANT KIDS
9395,2024-08-21 14:01:38,FOXNEWSW,2,FOXNEWSW_20240821_140000_Americas_Newsroom/start/60,MIGRANT CRISIS STIRS RESENTMENT IN CHICAGO {3 ESE53E,MIGRANT CRISIS STIRS RESENTMENT IN CHICAGO 3 ESE53E,MIGRANT CRISIS STIRS RESENTMENT IN CHICAGO
9396,2024-08-21 14:02:56,FOXNEWSW,2,FOXNEWSW_20240821_140000_Americas_Newsroom/start/120,CHICAGO RESIDENTS UPSET BY MIGRANT RESPONSE | C3) ER&EE,CHICAGO RESIDENTS UPSET BY MIGRANT RESPONSE C3 EREE,CHICAGO RESIDENTS UPSET BY MIGRANT RESPONSE
9397,2024-08-21 14:03:44,FOXNEWSW,2,FOXNEWSW_20240821_140000_Americas_Newsroom/start/180,DEMS CLOSE THEIR EYES TO CHICAGO MIGRANT CRISIS,DEMS CLOSE THEIR EYES TO CHICAGO MIGRANT CRISIS,DEMS CLOSE THEIR EYES TO CHICAGO MIGRANT CRISIS
9401,2024-08-21 15:35:35,MSNBCW,3,MSNBCW_20240821_150000_Jose_Diaz-Balart_Reports/start/2100,OBAMA ATTACKS TRUMP FOR HELPING KILL IMMIGRATION BILL,OBAMA ATTACKS TRUMP FOR HELPING KILL IMMIGRATION BILL,OBAMA ATTACKS TRUMP FOR HELPING KILL IMMIGRATION BILL
9402,2024-08-21 17:29:15,FOXNEWSW,2,FOXNEWSW_20240821_170000_America_Reports/start/1740,"| RALLY SINCE SHOOTING. RPT: CHICAGO HOUSING 5,600 MIGRANTS IN 17 SHELTERS \_",RALLY SINCE SHOOTING RPT CHICAGO HOUSING 5600 MIGRANTS IN 17 SHELTERS,RALLY SINCE SHOOTING RPT CHICAGO HOUSING 5600 MIGRANTS IN 17 SHELTERS
9403,2024-08-21 17:43:27,FOXNEWSW,8,FOXNEWSW_20240821_170000_America_Reports/start/2580,DHS 1G: THOUSANDS OF UNACCOUNTED MIGRANT CHILDREN,DHS 1G THOUSANDS OF UNACCOUNTED MIGRANT CHILDREN,DHS THOUSANDS OF UNACCOUNTED MIGRANT CHILDREN
9404,2024-08-21 17:48:48,FOXNEWSW,2,FOXNEWSW_20240821_170000_America_Reports/start/2880,RALLY SINCE SHOOTING. . > CHAD WOLF | FORMER ACTING DHS SECRETARY,RALLY SINCE SHOOTING CHAD WOLF FORMER ACTING DHS SECRETARY,RALLY SINCE SHOOTING CHAD WOLF FORMER ACTING DHS SECRETARY
9406,2024-08-21 19:38:24,MSNBCW,2,MSNBCW_20240821_190000_Katy_Tur_Reports/start/2280,DEMOCRATS TO HIGHLIGHT IMMIGRATION TONIGHT,DEMOCRATS TO HIGHLIGHT IMMIGRATION TONIGHT,DEMOCRATS TO HIGHLIGHT IMMIGRATION TONIGHT
9407,2024-08-21 19:58:00,FOXNEWSW,2,FOXNEWSW_20240821_190000_The_Story_With_Martha_MacCallum/start/3480,L 1 ;&'_m. 'CHICAGO DEMOCRAT ON MIGRANT CRISIS - B,L 1 m CHICAGO DEMOCRAT ON MIGRANT CRISIS B,CHICAGO DEMOCRAT ON MIGRANT CRISIS
9409,2024-08-22 00:28:00,FOXNEWSW,2,FOXNEWSW_20240822_000000_Jesse_Watters_Primetime/start/1680,ECONOMY & IMMIGRATION TOP SSUES FOR BLACK VOTERS .83 &,ECONOMY IMMIGRATION TOP SSUES FOR BLACK VOTERS 83,IMMIGRATION TOP ISSUES FOR BLACK VOTERS
9410,2024-08-22 05:30:00,FOXNEWSW,2,FOXNEWSW_20240822_050000_Fox_News_Democracy_2024/start/1800,STEVE CORTES ATTEMPTS TO BRING MIGRANT INTO DNC,STEVE CORTES ATTEMPTS TO BRING MIGRANT INTO DNC,STEVE CORTES ATTEMPTS TO BRING MIGRANT INTO DNC
9411,2024-08-22 05:30:42,FOXNEWSW,3,FOXNEWSW_20240822_050000_Fox_News_Democracy_2024/start/1800,CHICAGO SPENDS $460M ON MIGRANTS IN LAST TWO YEARS,CHICAGO SPENDS 460M ON MIGRANTS IN LAST TWO YEARS,CHICAGO SPENDS 460M ON MIGRANTS IN LAST TWO YEARS
9413,2024-08-22 08:12:00,FOXNEWSW,2,FOXNEWSW_20240822_080000_FOX__Friends_First/start/720,' â R. DEMS TOUGHEN UP THEIR MESSAGE ON THE BORDER CRISIS | ST~,R DEMS TOUGHEN UP THEIR MESSAGE ON THE BORDER CRISIS ST,DEMOS TOUGHEN UP THEIR MESSAGE ON THE BORDER CRISIS
9414,2024-08-22 08:22:00,FOXNEWSW,2,FOXNEWSW_20240822_080000_FOX__Friends_First/start/1320,. . CA STATE SENATE ADVANCES BILL TO MAKE IT r. EASIER FOR MIGRANTS TO BUY HOMES,CA STATE SENATE ADVANCES BILL TO MAKE IT r EASIER FOR MIGRANTS TO BUY HOMES,CA STATE SENATE ADVANCES BILL TO MAKE IT EASIER FOR MIGRANTS TO BUY HOMES
9415,2024-08-22 09:43:36,FOXNEWSW,3,FOXNEWSW_20240822_090000_FOX__Friends_First/start/2580,"HARRIS PROMISES SWING-STATE. VOTERS TO BE ""TOUGH"" ON BORDER",HARRIS PROMISES SWINGSTATE VOTERS TO BE TOUGH ON BORDER,HARRIS PROMISES SWING STATE VOTERS TO BE TOUGH ON BORDER
9416,2024-08-22 09:44:07,FOXNEWSW,4,FOXNEWSW_20240822_090000_FOX__Friends_First/start/2640,2019: HARRIS CRITICIZES OBAMA FOR. DEPORTING ILLEGAL IMMIGRANTS,2019 HARRIS CRITICIZES OBAMA FOR DEPORTING ILLEGAL IMMIGRANTS,HARRIS CRITICIZES OBAMA FOR DEPORTING ILLEGAL IMMIGRANTS
9417,2024-08-22 10:08:39,MSNBCW,2,MSNBCW_20240822_100000_Morning_Joe/start/480,. IMMIGRATION AND THE BORDER. - A MAJOR THEME AT DAY 3 OF THE DNC,IMMIGRATION AND THE BORDER A MAJOR THEME AT DAY 3 OF THE DNC,IMMIGRATION AND THE BORDER A MAJOR THEME AT DAY 3 OF THE DNC
9419,2024-08-22 10:24:33,FOXNEWSW,5,FOXNEWSW_20240822_100000_FOX_and_Friends/start/1440,TRUMP VISITS AZ BORDER TODAY,TRUMP VISITS AZ BORDER TODAY,TRUMP VISITS AZ BORDER TODAY
9421,2024-08-22 10:31:03,FOXNEWSW,3,FOXNEWSW_20240822_100000_FOX_and_Friends/start/1860,TRUMP TO FOCUS ON MIGRANT CRINE IN AZ BORDER VIST ([2454.8%),TRUMP TO FOCUS ON MIGRANT CRINE IN AZ BORDER VIST 24548,TRUMP TO FOCUS ON MIGRANT CRIME IN AZ BORDER VISIT
9423,2024-08-22 11:37:48,MSNBCW,3,MSNBCW_20240822_100000_Morning_Joe/start/5820,SEN. MURPHY (D-CT) ON THE IMPORTANCE. l OF EFFECTIVE IMMIGRATION REFORM,SEN MURPHY DCT ON THE IMPORTANCE l OF EFFECTIVE IMMIGRATION REFORM,SEN MURPHY DISCUSSES THE IMPORTANCE OF EFFECTIVE IMMIGRATION REFORM
9424,2024-08-22 11:50:34,BBCNEWS,9,,26% fall in visas for healthcare workers,26 fall in visas for healthcare workers,26 fall in visas for healthcare workers
9425,2024-08-22 11:51:00,BBCNEWS,6,,13% drop In student visas,13 drop In student visas,13 drop in student visas
9426,2024-08-22 11:51:13,BBCNEWS,11,,Yearly UK migration figures released,Yearly UK migration figures released,Yearly UK migration figures released
9428,2024-08-22 14:48:04,MSNBCW,4,MSNBCW_20240822_140000_Ana_Cabrera_Reports/start/2880,TODAY: TRUMP TO HOLD IMMIGRATION EVENT IN AZ,TODAY TRUMP TO HOLD IMMIGRATION EVENT IN AZ,TODAY TRUMP TO HOLD IMMIGRATION EVENT IN AZ
9429,2024-08-22 15:30:30,CNNW,4,CNNW_20240822_150000_CNN_Newsroom_With_Wolf_Blitzer/start/1800,SOURCE: HARRIS O STRESS BALANCED IMMIGRATION POLICY TONIGHT,SOURCE HARRIS O STRESS BALANCED IMMIGRATION POLICY TONIGHT,SOURCE HARRIS TO STRESS BALANCED IMMIGRATION POLICY TONIGHT
9430,2024-08-22 15:34:53,MSNBCW,6,MSNBCW_20240822_150000_Jose_Diaz-Balart_Reports/start/2040,"""4 TODAY: TRUMP, VANCE TO TALK ABOUT BORDER, IMMIGRATION",4 TODAY TRUMP VANCE TO TALK ABOUT BORDER IMMIGRATION,4 TODAY TRUMP VANCE TO TALK ABOUT BORDER IMMIGRATION
9432,2024-08-22 16:03:00,FOXNEWSW,2,FOXNEWSW_20240822_160000_Outnumbered/start/180,"TRUMP: HARRIS HAS ALIOWED ""UNCHECKED"" IMMIGRATION ['G3) st",TRUMP HARRIS HAS ALIOWED UNCHECKED IMMIGRATION G3 st,TRUMP HARRIS HAS ALLOWED UNCHECKED IMMIGRATION
9433,2024-08-22 17:01:31,MSNBCW,2,MSNBCW_20240822_170000_Chris_Jansing_Reports/start/60,"HARRIS CAMPAIGN GOES ON OFFENSE ON IMMIGRATION, BORDER",HARRIS CAMPAIGN GOES ON OFFENSE ON IMMIGRATION BORDER,HARRIS CAMPAIGN GOES ON OFFENSE ON IMMIGRATION BORDER
9436,2024-08-22 17:31:00,MSNBCW,3,MSNBCW_20240822_170000_Chris_Jansing_Reports/start/1860,DEMS GO ON OFFENSE OVER IMMIGRATION ISSUE,DEMS GO ON OFFENSE OVER IMMIGRATION ISSUE,DEMS GO ON OFFENSE OVER IMMIGRATION ISSUE
9437,2024-08-22 17:35:55,CNNW,7,CNNW_20240822_170000_CNN_News_Central/start/2100,"JD VANCE TALKS BORDER SECURITY, IMMIGRATION IN GEORGIA",JD VANCE TALKS BORDER SECURITY IMMIGRATION IN GEORGIA,JD VANCE TALKS BORDER SECURITY IMMIGRATION IN GEORGIA
9439,2024-08-22 18:04:25,FOXNEWSW,2,FOXNEWSW_20240822_180000_America_Reports/start/240,DNC PI.ATFORM ENDORSES MIGRANT CITIZENSHIP BILL,DNC PIATFORM ENDORSES MIGRANT CITIZENSHIP BILL,DNC PLATFORM ENDORSES MIGRANT CITIZENSHIP BILL
9440,2024-08-22 18:05:25,CNNW,37,CNNW_20240822_180000_CNN_News_Central/start/300,SOURCE: HARRIS TO STRESS HER APPROACH TO IMMIGRATION TONIGHT,SOURCE HARRIS TO STRESS HER APPROACH TO IMMIGRATION TONIGHT,SOURCE HARRIS TO STRESS HER APPROACH TO IMMIGRATION TONIGHT
