,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
12543,2019-07-03 01:10:00,FOXNEWSW,2,FOXNEWSW_20190703_010000_Hannity/start/600,REP OCASIO CORTEZ AND DHS TRADE BARBS ï¬mr. OVER HANDLING OF MIGRANTS AT BORDER FACILITIES VIA,REP OCASIO CORTEZ AND DHS TRADE BARBS mr OVER HANDLING OF MIGRANTS AT BORDER FACILITIES VIA,REP OCASIO CORTEZ AND DHS TRADE BARBS OVER HANDLING OF MIGRANTS AT BORDER FACILITIES
12544,2019-07-03 01:10:30,FOXNEWSW,2,FOXNEWSW_20190703_010000_Hannity/start/600,MEMBERS OF CONGRESS ACCUSED OF SPREADING. DISINFORMATION ABOUT MIGRANT HOLDING FACILITIES,MEMBERS OF CONGRESS ACCUSED OF SPREADING DISINFORMATION ABOUT MIGRANT HOLDING FACILITIES,MEMBERS OF CONGRESS ACCUSED OF SPREADING DISINFORMATION ABOUT MIGRANT HOLDING FACILITIES
12545,2019-07-03 01:15:12,MSNBCW,3,MSNBCW_20190703_010000_The_Rachel_Maddow_Show/start/900,"LAWMAKERSVISIT FLORIDA MIGRANT DETENTION CENTER, BLASTCONDITIONS",LAWMAKERSVISIT FLORIDA MIGRANT DETENTION CENTER BLASTCONDITIONS,"LAWMAKERS VISIT FLORIDA MIGRANT DETENTION CENTER, BLAST CONDITIONS"
12546,2019-07-03 01:15:56,FOXNEWSW,2,FOXNEWSW_20190703_010000_Hannity/start/900,"I U.S. IMMIGRATION SYSTEM OVERWHELMED AMID SURGE ,. . Nu",I US IMMIGRATION SYSTEM OVERWHELMED AMID SURGE Nu,US IMMIGRATION SYSTEM OVERWHELMED AMID SURGE
12547,2019-07-03 01:17:45,MSNBCW,17,MSNBCW_20190703_010000_The_Rachel_Maddow_Show/start/1020,"EL PASO, TX DOCTORS SAY THEY AREN'T GETTING ADEQUATE. ACCESS TO MIGRANTS WHO NEED MEDICAL ATTENTION",EL PASO TX DOCTORS SAY THEY ARENT GETTING ADEQUATE ACCESS TO MIGRANTS WHO NEED MEDICAL ATTENTION,EL PASO TX DOCTORS SAY THEY AREN'T GETTING ADEQUATE ACCESS TO MIGRANTS WHO NEED MEDICAL ATTENTION
12548,2019-07-03 01:18:53,MSNBCW,7,MSNBCW_20190703_010000_The_Rachel_Maddow_Show/start/1080,"EL PASO, TX DOCTORS 0N MEDICAL CARE FOR MIGRANTS:. ""THAT IS NOT MEDICAL CARE. THAT'S MALPRACTICE.""",EL PASO TX DOCTORS 0N MEDICAL CARE FOR MIGRANTS THAT IS NOT MEDICAL CARE THATS MALPRACTICE,"EL PASO TX DOCTORS ON MEDICAL CARE FOR MIGRANTS THAT IS NOT MEDICAL CARE, THAT'S MALPRACTICE"
12549,2019-07-03 01:30:41,BBCNEWS,2,BBCNEWS_20190703_010000_BBC_News/start/1800,US MIGRANT CENTRE OVERCROWDING,US MIGRANT CENTRE OVERCROWDING,US MIGRANT CENTRE OVERCROWDING
12550,2019-07-03 01:33:49,MSNBCW,12,MSNBCW_20190703_010000_The_Rachel_Maddow_Show/start/1980,2020 CANDIDATE JULIAN CASTRO INTRODUCED IMMIGRATION PLAN IN APRIL,2020 CANDIDATE JULIAN CASTRO INTRODUCED IMMIGRATION PLAN IN APRIL,2020 CANDIDATE JULIAN CASTRO INTRODUCED IMMIGRATION PLAN IN APRIL
12551,2019-07-03 01:34:27,MSNBCW,18,MSNBCW_20190703_010000_The_Rachel_Maddow_Show/start/2040,"DHS WATCHDOG REPORTS OVERCROWDING, N0 SHOWERS AT BORDER FACILITIES",DHS WATCHDOG REPORTS OVERCROWDING N0 SHOWERS AT BORDER FACILITIES,"DHS WATCHDOG REPORTS OVERCROWDING, NO SHOWERS AT BORDER FACILITIES"
12553,2019-07-03 01:40:54,MSNBCW,8,MSNBCW_20190703_010000_The_Rachel_Maddow_Show/start/2400,DEMS SPEAK OUT AGAINST CONDITIONS AFI'ER TOURING BORDER FACILITIES,DEMS SPEAK OUT AGAINST CONDITIONS AFIER TOURING BORDER FACILITIES,DEMS SPEAK OUT AGAINST CONDITIONS AFTER TOURING BORDER FACILITIES
12554,2019-07-03 02:04:16,MSNBCW,4,MSNBCW_20190703_020000_The_Last_Word_With_Lawrence_ODonnell/start/240,"IG REPORT: DHS NEEDS TO FIX ""DANGEROUS OVERCROWING. AND PROLONGED DETENTION OF CHILDREN AND ADULTS""",IG REPORT DHS NEEDS TO FIX DANGEROUS OVERCROWING AND PROLONGED DETENTION OF CHILDREN AND ADULTS,IG REPORT DHS NEEDS TO FIX DANGEROUS OVERCROWDING AND PROLONGED DETENTION OF CHILDREN AND ADULTS
12555,2019-07-03 02:08:00,MSNBCW,5,MSNBCW_20190703_020000_The_Last_Word_With_Lawrence_ODonnell/start/480,jeopardize her immigration case.,jeopardize her immigration case,jeopardize her immigration case
12557,2019-07-03 02:10:26,CNNW,36,CNNW_20190703_020000_CNN_Tonight_With_Don_Lemon/start/600,DHS REPORT URGES IMMEDIATE ACTION TO END 'DANGEROUS. OVERCROWDING' & 'PROLONGED DETENTION OF CHILDREN',DHS REPORT URGES IMMEDIATE ACTION TO END DANGEROUS OVERCROWDING PROLONGED DETENTION OF CHILDREN,DHS REPORT URGES IMMEDIATE ACTION TO END DANGEROUS OVERCROWDING PROLONGED DETENTION OF CHILDREN
12558,2019-07-03 02:15:10,MSNBCW,2,MSNBCW_20190703_020000_The_Last_Word_With_Lawrence_ODonnell/start/900,"' VISITED MIGRANT DETENTION. REP- NANEITE BARRAGAN FAC|L|TY IN EL PASO, TX",VISITED MIGRANT DETENTION REP NANEITE BARRAGAN FACLTY IN EL PASO TX,VISITED MIGRANT DETENTION FACILITY IN EL PASO TX
12559,2019-07-03 02:23:31,FOXNEWSW,20,FOXNEWSW_20190703_020000_The_Ingraham_Angle/start/1380,JUDGE BLOCKS TRUMP POLICY KEEPING ASYLUM. SEEKERS DETAINED PENDING CASES,JUDGE BLOCKS TRUMP POLICY KEEPING ASYLUM SEEKERS DETAINED PENDING CASES,JUDGE BLOCKS TRUMP POLICY KEEPING ASYLUM SEEKERS DETAINED PENDING CASES
12561,2019-07-03 02:24:13,FOXNEWSW,21,FOXNEWSW_20190703_020000_The_Ingraham_Angle/start/1440,"JUDGE SAYS IT'S ""UNCONSTITUTIONAL"" TO. DENY ASYLUM-SEEKERS A BOND HEARING",JUDGE SAYS ITS UNCONSTITUTIONAL TO DENY ASYLUMSEEKERS A BOND HEARING,JUDGE SAYS ITS UNCONSTITUTIONAL TO DENY ASYLUM SEEKERS A BOND HEARING
12563,2019-07-03 02:26:00,FOXNEWSW,17,FOXNEWSW_20190703_020000_The_Ingraham_Angle/start/1560,FEDERAL JUDGE HALTS TRUMP POLICY ON. INDEFINITE DETENTION FOR ASYLUM SEEKERS,FEDERAL JUDGE HALTS TRUMP POLICY ON INDEFINITE DETENTION FOR ASYLUM SEEKERS,FEDERAL JUDGE HALTS TRUMP POLICY ON INDEFINITE DETENTION FOR ASYLUM SEEKERS
12566,2019-07-03 02:28:51,FOXNEWSW,2,FOXNEWSW_20190703_020000_The_Ingraham_Angle/start/1680,> TOM HOMAN I FORMER ACTING ICE DIRECTOR. . OIG SAYS DHS NEEDS TO ADDRESS DANGEROUS. nVFpr-pnwnlm: AT MIGPANT nFTFNTlnN ('FNTFPC,TOM HOMAN I FORMER ACTING ICE DIRECTOR OIG SAYS DHS NEEDS TO ADDRESS DANGEROUS nVFprpnwnlm AT MIGPANT nFTFNTlnN FNTFPC,TOM HOMAN FORMER ACTING ICE DIRECTOR SAYS DHS NEEDS TO ADDRESS DANGEROUS CONDITIONS AT MIGRANT DETENTION FACILITY
12567,2019-07-03 02:29:46,FOXNEWSW,2,FOXNEWSW_20190703_020000_The_Ingraham_Angle/start/1740,DHS IG REPORTS OVERCROWDING IN RIO GRANDE SECTOR,DHS IG REPORTS OVERCROWDING IN RIO GRANDE SECTOR,DHS IG REPORTS OVERCROWDING IN RIO GRANDE SECTOR
12569,2019-07-03 02:34:51,MSNBCW,11,MSNBCW_20190703_020000_The_Last_Word_With_Lawrence_ODonnell/start/2040,BOOKER UNVEILS NEW PLAN TO VIRTUALLY. END IMMIGRANT DETENTION IN AMERICA,BOOKER UNVEILS NEW PLAN TO VIRTUALLY END IMMIGRANT DETENTION IN AMERICA,BOOKER UNVEILS NEW PLAN TO VIRTUALLY END IMMIGRANT DETENTION IN AMERICA
12573,2019-07-03 03:01:10,MSNBCW,52,MSNBCW_20190703_030000_The_11th_Hour_With_Brian_Williams/start/60,NEW DHS INSPECTOR GENERAL REPORT REVEALS. PHOTOS OF OVERCROWDED BORDER FACILITIES,NEW DHS INSPECTOR GENERAL REPORT REVEALS PHOTOS OF OVERCROWDED BORDER FACILITIES,NEW DHS INSPECTOR GENERAL REPORT REVEALS PHOTOS OF OVERCROWDED BORDER FACILITIES
12574,2019-07-03 03:02:33,FOXNEWSW,3,FOXNEWSW_20190703_030000_Fox_News__Night_With_Shannon_Bream/start/120,BORDER BACKLASH. PROTESTERS GATHERED AT MIGRANT FACILITIES ACROSS u.s.,BORDER BACKLASH PROTESTERS GATHERED AT MIGRANT FACILITIES ACROSS us,BORDER BACKLASH PROTESTERS GATHERED AT MIGRANT FACILITIES ACROSS us
12575,2019-07-03 03:02:49,MSNBCW,3,MSNBCW_20190703_030000_The_11th_Hour_With_Brian_Williams/start/120,CONGRESSIONAL DEMS VISIT MIGRANT FACILITIES IN FL & TX,CONGRESSIONAL DEMS VISIT MIGRANT FACILITIES IN FL TX,CONGRESSIONAL DEMS VISIT MIGRANT FACILITIES IN FL TX
12576,2019-07-03 03:03:32,MSNBCW,2,MSNBCW_20190703_030000_The_11th_Hour_With_Brian_Williams/start/180,DEMS SLAM ADMINISTRATION'S HANDLING OF BORDER CRISIS,DEMS SLAM ADMINISTRATIONS HANDLING OF BORDER CRISIS,DEMS SLAM ADMINISTRATIONS HANDLING OF BORDER CRISIS
12578,2019-07-03 03:03:49,BBCNEWS,3,BBCNEWS_20190703_030000_BBC_News/start/180,LIBVA MIGRANT CENTRE DEATHS. UN officials blame rebel LNA airstrikes,LIBVA MIGRANT CENTRE DEATHS UN officials blame rebel LNA airstrikes,LIBYA MIGRANT CENTRE DEATHS UN OFFICIALS BLAME REBEL LNA AIRSTRIKES
12579,2019-07-03 03:04:00,FOXNEWSW,5,FOXNEWSW_20190703_030000_Fox_News__Night_With_Shannon_Bream/start/240,BORDER BA'ITLE. FIGHT OVER CONDITIONS AT DETENTION FACILITIES WIDENS,BORDER BAITLE FIGHT OVER CONDITIONS AT DETENTION FACILITIES WIDENS,BORDER BATTLE FIGHT OVER CONDITIONS AT DETENTION FACILITIES WIDENS
12581,2019-07-03 03:07:00,FOXNEWSW,4,FOXNEWSW_20190703_030000_Fox_News__Night_With_Shannon_Bream/start/420,"""TICKING TIME BOMB"". DHS WATCHDOG WARNS OF SITUATION AT DETENTION CENTERS. I , H",TICKING TIME BOMB DHS WATCHDOG WARNS OF SITUATION AT DETENTION CENTERS I H,TICKING TIME BOMB DHS WATCHDOG WARNS OF SITUATION AT DETENTION CENTERS
12582,2019-07-03 03:07:24,MSNBCW,35,MSNBCW_20190703_030000_The_11th_Hour_With_Brian_Williams/start/420,BORDER PATROL OFFICIAL DEFENDS MIGRANTS' TREATMENT,BORDER PATROL OFFICIAL DEFENDS MIGRANTS TREATMENT,BORDER PATROL OFFICIAL DEFENDS MIGRANTS' TREATMENT
12583,2019-07-03 03:08:21,FOXNEWSW,2,FOXNEWSW_20190703_030000_Fox_News__Night_With_Shannon_Bream/start/480,JUDGE BLOCKS TRUMP ASYLUM SEEKER DETENTION POLICY,JUDGE BLOCKS TRUMP ASYLUM SEEKER DETENTION POLICY,JUDGE BLOCKS TRUMP ASYLUM SEEKER DETENTION POLICY
12585,2019-07-03 03:11:30,MSNBCW,3,MSNBCW_20190703_030000_The_11th_Hour_With_Brian_Williams/start/660,"DHS IG REPORT DESCRIBES SITUATION AT CERTAIN. BORDER PATROL STATIONS AS A ""TICKING TIME BOMB""",DHS IG REPORT DESCRIBES SITUATION AT CERTAIN BORDER PATROL STATIONS AS A TICKING TIME BOMB,DHS IG REPORT DESCRIBES SITUATION AT CERTAIN BORDER PATROL STATIONS AS A TICKING TIME BOMB
12589,2019-07-03 03:47:52,MSNBCW,5,MSNBCW_20190703_030000_The_11th_Hour_With_Brian_Williams/start/2820,"DEMOCRATS SLAM ""INHUMANE CONDITIONS"". AT MIGRANT DETENTION FACILITIES",DEMOCRATS SLAM INHUMANE CONDITIONS AT MIGRANT DETENTION FACILITIES,DEMOCRATS SLAM INHUMANE CONDITIONS AT MIGRANT DETENTION FACILITIES
12590,2019-07-03 03:50:50,MSNBCW,3,MSNBCW_20190703_030000_The_11th_Hour_With_Brian_Williams/start/3000,"KELLYANNE CONWAY SLAMS REP. OCASIO-CORTEZ OVER. COMMENTS THAT MIGRANTS ARE ""DRINKING OUT OF TOILETS""",KELLYANNE CONWAY SLAMS REP OCASIOCORTEZ OVER COMMENTS THAT MIGRANTS ARE DRINKING OUT OF TOILETS,KELLYANNE CONWAY SLAMS REP OCASIO-CORTEZ OVER COMMENTS THAT MIGRANTS ARE DRINKING OUT OF TOILETS
12592,2019-07-03 04:02:03,CNNW,4,CNNW_20190703_040000_Cuomo_Prime_Time/start/120,NEW IMAGES SHOW MASK-WEARING MIGRANTS CRAMMED IN CELLS. . Rep Katie Hill (D) California,NEW IMAGES SHOW MASKWEARING MIGRANTS CRAMMED IN CELLS Rep Katie Hill D California,NEW IMAGES SHOW MASK-WEARING MIGRANTS CRAMMED IN CELLS
12594,2019-07-03 04:15:23,MSNBCW,2,MSNBCW_20190703_040000_The_Rachel_Maddow_Show/start/900,"LAWMAKERS VISIT FLORIDA MIGRANT DETENTION CENTER, BLAST CONDITIONS",LAWMAKERS VISIT FLORIDA MIGRANT DETENTION CENTER BLAST CONDITIONS,LAWMAKERS VISIT FLORIDA MIGRANT DETENTION CENTER BLAST CONDITIONS
12599,2019-07-03 05:09:17,CNNW,2,CNNW_20190703_050000_CNN_Tonight_With_Don_Lemon/start/540,DHS WATCHDOG RELEASES PHOTOS OF MIGRANTS CRAMMED IN. DETENTION CENTERS; OFFICIAL WARNS 0F 'TICKING TIME BOMB',DHS WATCHDOG RELEASES PHOTOS OF MIGRANTS CRAMMED IN DETENTION CENTERS OFFICIAL WARNS 0F TICKING TIME BOMB,DHS WATCHDOG RELEASES PHOTOS OF MIGRANTS CRAMMED IN DETENTION CENTERS OFFICIAL WARNS OF TICKING TIME BOMB
12600,2019-07-03 05:09:19,FOXNEWSW,2,FOXNEWSW_20190703_050000_Hannity/start/540,BORDER FACILITIES UNABLE TO ACCOMMODATE SURGE. OF ILLEGAL MIGRANT FAMILIES ACCORDING TO DHS IG,BORDER FACILITIES UNABLE TO ACCOMMODATE SURGE OF ILLEGAL MIGRANT FAMILIES ACCORDING TO DHS IG,BORDER FACILITIES UNABLE TO ACCOMMODATE SURGE OF ILLEGAL MIGRANT FAMILIES ACCORDING TO DHS IG
12601,2019-07-03 05:10:00,FOXNEWSW,2,FOXNEWSW_20190703_050000_Hannity/start/600,REP OCASIO CORTEZ AND DHS TRADE BARBS 1E} :- .. OVER HANDLING OF MIGRANTS AT BORDER FACILITIES ' ï¬fï¬. '1I 7| I '1 1 I,REP OCASIO CORTEZ AND DHS TRADE BARBS 1E OVER HANDLING OF MIGRANTS AT BORDER FACILITIES f 1I 7 I 1 1 I,REP OCASIO-CORTEZ AND DHS TRADE BARBS OVER HANDLING OF MIGRANTS AT BORDER FACILITIES
12603,2019-07-03 05:13:37,MSNBCW,4,MSNBCW_20190703_050000_The_Last_Word_With_Lawrence_ODonnell/start/780,' VISITED MIGRANT DETENTION,VISITED MIGRANT DETENTION,VISITED MIGRANT DETENTION
12604,2019-07-03 06:00:24,CNNW,4,CNNW_20190703_050000_CNN_Tonight_With_Don_Lemon/start/3600,INSPECTION FINDS MIGRANTS IN OVERCROWDED FACILITIES,INSPECTION FINDS MIGRANTS IN OVERCROWDED FACILITIES,INSPECTION FINDS MIGRANTS IN OVERCROWDED FACILITIES
12605,2019-07-03 06:01:03,CNNW,44,CNNW_20190703_060000_CNN_Newsroom_Live/start/60,"DETENTION CENTER OVERCROWDING A ""TICKING TIME BOMB""",DETENTION CENTER OVERCROWDING A TICKING TIME BOMB,DETENTION CENTER OVERCROWDING A TICKING TIME BOMB
12607,2019-07-03 06:03:00,CNNW,2,CNNW_20190703_060000_CNN_Newsroom_Live/start/180,)EMOCRATIC LAWMAKERS CONDEMN DETENTION CONDITIONS,EMOCRATIC LAWMAKERS CONDEMN DETENTION CONDITIONS,DEMOCRATIC LAWMAKERS CONDEMN DETENTION CONDITIONS
12608,2019-07-03 06:06:07,CNNW,9,CNNW_20190703_060000_CNN_Newsroom_Live/start/360,42% APPROVE 0F TRUMP'S HANDLING OF IMMIGRATION,42 APPROVE 0F TRUMPS HANDLING OF IMMIGRATION,42 APPROVE OF TRUMP'S HANDLING OF IMMIGRATION
12611,2019-07-03 06:24:16,FOXNEWSW,2,FOXNEWSW_20190703_060000_The_Ingraham_Angle/start/1440,"JUDGE SAYS IT'S ""UNCONSTITUTIONAL"" TO. DENY ASYLUM-SEEKERS A BQND HEARING",JUDGE SAYS ITS UNCONSTITUTIONAL TO DENY ASYLUMSEEKERS A BQND HEARING,JUDGE SAYS IT'S UNCONSTITUTIONAL TO DENY ASYLUM SEEKERS A BOND HEARING
12614,2019-07-03 07:04:29,MSNBCW,2,MSNBCW_20190703_070000_All_In_With_Chris_Hayes/start/240,I NATIONWIDE PROTESTS AGAINST BORDER DETENTION CAMPS I,I NATIONWIDE PROTESTS AGAINST BORDER DETENTION CAMPS I,NATIONWIDE PROTESTS AGAINST BORDER DETENTION CAMPS
12616,2019-07-03 07:10:47,CNNW,15,CNNW_20190703_070000_CNN_Newsroom_Live/start/600,"MEXICO RETURNS MIGRANTS T0 GUATEMALA, HONDURAS, EL SALVADOR",MEXICO RETURNS MIGRANTS T0 GUATEMALA HONDURAS EL SALVADOR,MEXICO RETURNS MIGRANTS TO GUATEMALA HONDURAS EL SALVADOR
12617,2019-07-03 07:11:16,CNNW,13,CNNW_20190703_070000_CNN_Newsroom_Live/start/660,EL SALVADOR PRESIDENT TAKES BLAME FOR MIGRANTS' DEATHS,EL SALVADOR PRESIDENT TAKES BLAME FOR MIGRANTS DEATHS,EL SALVADOR PRESIDENT TAKES BLAME FOR MIGRANTS DEATHS
12618,2019-07-03 07:13:22,MSNBCW,2,MSNBCW_20190703_070000_All_In_With_Chris_Hayes/start/780,"| INSPECTORS REPORT OVERCROWDING, LACK OF SHOWERS '. I AND DANGEROUS CONDITIONS AT BORDER STATIONS I",INSPECTORS REPORT OVERCROWDING LACK OF SHOWERS I AND DANGEROUS CONDITIONS AT BORDER STATIONS I,INSPECTORS REPORT OVERCROWDING LACK OF SHOWERS AND DANGEROUS CONDITIONS AT BORDER STATIONS
12619,2019-07-03 08:00:21,CNNW,12,CNNW_20190703_070000_CNN_Newsroom_Live/start/3600,MIGRANT CRISIS WORSENS,MIGRANT CRISIS WORSENS,MIGRANT CRISIS WORSENS
12620,2019-07-03 08:01:12,CNNW,18,CNNW_20190703_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/60,"DHS |.G.: ""DANGEROUS OVERCROWDING"" IN MIGRANT DETENTION. . Internal watchdog: Children being held too long without proper food, hygiene",DHS G DANGEROUS OVERCROWDING IN MIGRANT DETENTION Internal watchdog Children being held too long without proper food hygiene,DHS G DANGEROUS OVERCROWDING IN MIGRANT DETENTION Internal watchdog Children being held too long without proper food hygiene
12621,2019-07-03 08:03:11,CNNW,15,CNNW_20190703_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/180,REP. WILSON: DEMS DENIED ACCESS AT MIGRANT CENTER. . Claims lawmakers only allowed to see classroom and empty dorm,REP WILSON DEMS DENIED ACCESS AT MIGRANT CENTER Claims lawmakers only allowed to see classroom and empty dorm,REP WILSON DEMS DENIED ACCESS AT MIGRANT CENTER Claims lawmakers only allowed to see classroom and empty dorm
12622,2019-07-03 08:03:27,CNNW,11,CNNW_20190703_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/180,REP. WILSON: DEMS DENIED ACCESS AT MIGRANT CENTER. . Rep. Frederica Wilson (D) Florida,REP WILSON DEMS DENIED ACCESS AT MIGRANT CENTER Rep Frederica Wilson D Florida,REP WILSON DEMS DENIED ACCESS AT MIGRANT CENTER Rep Frederica Wilson D Florida
12623,2019-07-03 08:03:57,FOXNEWSW,2,FOXNEWSW_20190703_080000_Fox_and_Friends_First/start/180,'SERIOUS OVERCROWDING'. DOJ IG REPORT DETAILS CONDITIONS OF Tx DETENTION CTRS,SERIOUS OVERCROWDING DOJ IG REPORT DETAILS CONDITIONS OF Tx DETENTION CTRS,SERIOUS OVERCROWDING DOJ IG REPORT DETAILS CONDITIONS OF Tx DETENTION CTRS
12624,2019-07-03 08:04:12,FOXNEWSW,3,FOXNEWSW_20190703_080000_Fox_and_Friends_First/start/240,MIGRANT DEATH. ' ICE: HONDURAN NATIONAL FOUND DEAD AT HOUSTON FACILITY,MIGRANT DEATH ICE HONDURAN NATIONAL FOUND DEAD AT HOUSTON FACILITY,MIGRANT DEATH ICE HONDURAN NATIONAL FOUND DEAD AT HOUSTON FACILITY
12625,2019-07-03 08:04:20,CNNW,3,CNNW_20190703_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/240,"REP. DEAN: ""THE CHILDREN WANTED TO HELP US"". .  . . PA lawmaker describes emotional encounter with migrants",REP DEAN THE CHILDREN WANTED TO HELP US PA lawmaker describes emotional encounter with migrants,REP DEAN THE CHILDREN WANTED TO HELP US PA lawmaker describes emotional encounter with migrants
12626,2019-07-03 08:04:29,FOXNEWSW,4,FOXNEWSW_20190703_080000_Fox_and_Friends_First/start/240,TRUMP POLICY BLOCKED. JUDGE RULES ASYLUM SEEKER-SfE RE_LEASED FROM CUSTODY,TRUMP POLICY BLOCKED JUDGE RULES ASYLUM SEEKERSfE RELEASED FROM CUSTODY,TRUMP POLICY BLOCKED JUDGE RULES ASYLUM SEEKERS RELEASED FROM CUSTODY
12632,2019-07-03 08:34:56,CNNW,4,CNNW_20190703_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2040,"DHS |.G.: ""DANGEROUS OVERCROWDING"" IN MIGRANT DETENTION. . NiCk Valencia C|\N Correspondent",DHS G DANGEROUS OVERCROWDING IN MIGRANT DETENTION NiCk Valencia CN Correspondent,DEMONSTRATORS DETAINED DOZENS ARRESTED AT ICE PROTESTS IN SEVERAL US CITIES
12633,2019-07-03 08:35:18,CNNW,26,CNNW_20190703_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2100,REPORT: HALF OF DETAINEES HELD PAST 72 HR LIMIT. . DHS officials say they're doing the best they can with limited resources,REPORT HALF OF DETAINEES HELD PAST 72 HR LIMIT DHS officials say theyre doing the best they can with limited resources,DHS G DANGEROUS OVERCROWDING IN MIGRANT DETENTION NiCk Valencia CN Correspondent
12634,2019-07-03 08:51:12,FOXNEWSW,2,FOXNEWSW_20190703_080000_Fox_and_Friends_First/start/3060,FACING FINES. NPR DHS ORDERING UR TO 500K FOR ILLEGALS IN u. s.,FACING FINES NPR DHS ORDERING UR TO 500K FOR ILLEGALS IN u s,REPORT HALF OF DETAINEES HELD PAST 72 HR LIMIT DHS officials say theyre doing the best they can with limited resources
12635,2019-07-03 09:05:00,MSNBCW,2,MSNBCW_20190703_090000_First_Look/start/300,LAWMAKERS DEMAND CHANGE AFI'ER. TOURING DETENTION FACILITIES,LAWMAKERS DEMAND CHANGE AFIER TOURING DETENTION FACILITIES,LAWMAKERS DEMAND CHANGE AFTER TOURING DETENTION FACILITIES
12639,2019-07-03 09:30:15,MSNBCW,47,MSNBCW_20190703_090000_First_Look/start/1800,THE GROWING BATTLE OVER MIGRANT DETENTION CENTERS,THE GROWING BATTLE OVER MIGRANT DETENTION CENTERS,THE GROWING BATTLE OVER MIGRANT DETENTION CENTERS
12640,2019-07-03 09:32:15,MSNBCW,9,MSNBCW_20190703_090000_First_Look/start/1920,FEDERAL JUDGE BLOCKS TRUMP ADMINISTRATION'S. ORDER DENYING ASYLUM-SEEKERS BAIL,FEDERAL JUDGE BLOCKS TRUMP ADMINISTRATIONS ORDER DENYING ASYLUMSEEKERS BAIL,FEDERAL JUDGE BLOCKS TRUMP ADMINISTRATION'S ORDER DENYING ASYLUM SEEKERS BAIL
12641,2019-07-03 09:39:19,CNNW,7,CNNW_20190703_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2340,"AMERICANS NOW BELIEVE THERE'S A BORDER CRISIS. . Nathan Gonzales Editor & Publisher, Inside Elections",AMERICANS NOW BELIEVE THERES A BORDER CRISIS Nathan Gonzales Editor Publisher Inside Elections,AMERICANS NOW BELIEVE THERE'S A BORDER CRISIS Nathan Gonzales Editor Publisher Inside Elections
12643,2019-07-03 10:05:14,MSNBCW,12,MSNBCW_20190703_100000_Morning_Joe/start/300,DEMOCRATS VISIT HOMESTEAD DETENTION CENTER,DEMOCRATS VISIT HOMESTEAD DETENTION CENTER,DEMOCRATS VISIT HOMESTEAD DETENTION CENTER
12644,2019-07-03 10:05:32,FOXNEWSW,2,FOXNEWSW_20190703_100000_FOX__Friends/start/300,POLL SHOWS IMMIGRATION IS TOP ISSUE FOR VOTERS,POLL SHOWS IMMIGRATION IS TOP ISSUE FOR VOTERS,POLL SHOWS IMMIGRATION IS TOP ISSUE FOR VOTERS
12645,2019-07-03 10:07:48,FOXNEWSW,14,FOXNEWSW_20190703_100000_FOX__Friends/start/420,DHS WATCHDOG RELEASES REPORT ON BORDER FACILITIES,DHS WATCHDOG RELEASES REPORT ON BORDER FACILITIES,DHS WATCHDOG RELEASES REPORT ON BORDER FACILITIES
12646,2019-07-03 10:09:07,FOXNEWSW,5,FOXNEWSW_20190703_100000_FOX__Friends/start/540,I REP CRENSHAW CALLS OUT DEMS ON BORDER CRISIS,I REP CRENSHAW CALLS OUT DEMS ON BORDER CRISIS,I REP CRENSHAW CALLS OUT DEMS ON BORDER CRISIS
12649,2019-07-03 10:20:20,FOXNEWSW,35,FOXNEWSW_20190703_100000_FOX__Friends/start/1200,PASTORS TOUR TEXAS BORDER CENTER,PASTORS TOUR TEXAS BORDER CENTER,PASTORS TOUR TEXAS BORDER CENTER
12651,2019-07-03 10:53:53,FOXNEWSW,2,FOXNEWSW_20190703_100000_FOX__Friends/start/3180,. REFUGEE 0F COMMUNISM TOUTS AMERICA'S GREATNESS,REFUGEE 0F COMMUNISM TOUTS AMERICAS GREATNESS,REFUGEE OF COMMUNISM TOUTS AMERICA'S GREATNESS
12653,2019-07-03 11:06:35,FOXNEWSW,20,FOXNEWSW_20190703_100000_FOX__Friends/start/3960,BORDER OFFICIALS TESTIFY ABOUT THE BORDER CRISIS,BORDER OFFICIALS TESTIFY ABOUT THE BORDER CRISIS,BORDER OFFICIALS TESTIFY ABOUT THE BORDER CRISIS
12654,2019-07-03 11:07:31,FOXNEWSW,5,FOXNEWSW_20190703_100000_FOX__Friends/start/4020,HIGHLIGHTING THE BORDER CRISIS,HIGHLIGHTING THE BORDER CRISIS,HIGHLIGHTING THE BORDER CRISIS
12655,2019-07-03 11:12:11,FOXNEWSW,8,FOXNEWSW_20190703_100000_FOX__Friends/start/4320,"PASTOR KEVIN WALLACE. REDEMPTION TO NATIONS CHURCH, TOURED BORDER FACILITY",PASTOR KEVIN WALLACE REDEMPTION TO NATIONS CHURCH TOURED BORDER FACILITY,TN PASTOR DESCRIBES TOUR OF MIGRANT HOLDING CENTER
