,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
5776,2021-09-27 08:05:34,FOXNEWSW,6,FOXNEWSW_20210927_080000_FOX__Friends_First/start/300,BRNOVICH: SOME WILL DIE FROM BIDEN'S BORDER POLICY,BRNOVICH SOME WILL DIE FROM BIDENS BORDER POLICY,BRNOVICH SOME WILL DIE FROM BIDENS BORDER POLICY
5777,2021-09-27 08:21:07,FOXNEWSW,3,FOXNEWSW_20210927_080000_FOX__Friends_First/start/1260,NEWSOM SIGNS BILLS TO BENEFIT ILLEGAL IMMIGRANTS,NEWSOM SIGNS BILLS TO BENEFIT ILLEGAL IMMIGRANTS,NEWSOM SIGNS BILLS TO BENEFIT ILLEGAL IMMIGRANTS
5778,2021-09-27 08:26:07,CNNW,6,CNNW_20210927_080000_CNN_Newsroom_Live/start/1560,HAITIAN MIGRANTS RETURN TO NATION IN TURMOIL,HAITIAN MIGRANTS RETURN TO NATION IN TURMOIL,HAITIAN MIGRANTS RETURN TO NATION IN TURMOIL
5779,2021-09-27 08:30:39,CNNW,23,CNNW_20210927_080000_CNN_Newsroom_Live/start/1800,"U.S. EXPELS ABOUT 4,000 MIGRANTS IN DEL RIO UNDER HEALTH RULE",US EXPELS ABOUT 4000 MIGRANTS IN DEL RIO UNDER HEALTH RULE,US EXPELS ABOUT 4000 MIGRANTS IN DEL RIO UNDER HEALTH RULE
5780,2021-09-27 08:31:04,CNNW,14,CNNW_20210927_080000_CNN_Newsroom_Live/start/1860,THOUSANDS OF MIGRANTS ALLOWED INTO U.S. FROM DEL RIO,THOUSANDS OF MIGRANTS ALLOWED INTO US FROM DEL RIO,THOUSANDS OF MIGRANTS ALLOWED INTO US FROM DEL RIO
5781,2021-09-27 08:32:25,CNNW,16,CNNW_20210927_080000_CNN_Newsroom_Live/start/1920,MIGRANTS NO LONGER REMAIN IN CAMP INSIDE MEXICO,MIGRANTS NO LONGER REMAIN IN CAMP INSIDE MEXICO,MIGRANTS NO LONGER REMAIN IN CAMP INSIDE MEXICO
5782,2021-09-27 08:33:10,CNNW,5,CNNW_20210927_080000_CNN_Newsroom_Live/start/1980,"MIGRANTS NO LONGER REMAIN IN CAMP IN DEL RIO, TEXAS",MIGRANTS NO LONGER REMAIN IN CAMP IN DEL RIO TEXAS,MIGRANTS NO LONGER REMAIN IN CAMP IN DEL RIO TEXAS
5783,2021-09-27 08:33:16,CNNW,36,CNNW_20210927_080000_CNN_Newsroom_Live/start/1980,SOME HAITIAN MIGRANTS MAKING DECISION TO STAY IN MEXICO,SOME HAITIAN MIGRANTS MAKING DECISION TO STAY IN MEXICO,SOME HAITIAN MIGRANTS MAKING DECISION TO STAY IN MEXICO
5784,2021-09-27 08:34:00,CNNW,13,CNNW_20210927_080000_CNN_Newsroom_Live/start/2040,U.S. OFFICIALS DEFEND EXPULSION OF HAITIANS FROM DEL RIO CAMP,US OFFICIALS DEFEND EXPULSION OF HAITIANS FROM DEL RIO CAMP,US OFFICIALS DEFEND EXPULSION OF HAITIANS FROM DEL RIO CAMP
5785,2021-09-27 08:34:14,CNNW,3,CNNW_20210927_080000_CNN_Newsroom_Live/start/2040,"HAITIAN MIGRANTS FACE TURMOIL, VIOLENCE BY RETURNING HOME",HAITIAN MIGRANTS FACE TURMOIL VIOLENCE BY RETURNING HOME,HAITIAN MIGRANTS FACE TURMOIL VIOLENCE BY RETURNING HOME
5786,2021-09-27 08:36:33,FOXNEWSW,2,FOXNEWSW_20210927_080000_FOX__Friends_First/start/2160,BIDEN'S BORDER CRISIS. 12K+ HAITIAN MIGRANTS RELEASED INTO U.S.,BIDENS BORDER CRISIS 12K HAITIAN MIGRANTS RELEASED INTO US,BIDENS BORDER CRISIS 12K HAITIAN MIGRANTS RELEASED INTO US
5787,2021-09-27 08:40:34,FOXNEWSW,6,FOXNEWSW_20210927_080000_FOX__Friends_First/start/2400,HAITIANS HEADING TO THE U.S. PASS THROUGH MEXICO,HAITIANS HEADING TO THE US PASS THROUGH MEXICO,HAITIANS HEADING TO THE US PASS THROUGH MEXICO
5788,2021-09-27 08:41:00,FOXNEWSW,3,FOXNEWSW_20210927_080000_FOX__Friends_First/start/2460,HAITIAN MIGRANT SENDS A MESSAGE TO PRESIDENT BIDEN,HAITIAN MIGRANT SENDS A MESSAGE TO PRESIDENT BIDEN,HAITIAN MIGRANT SENDS A MESSAGE TO PRESIDENT BIDEN
5789,2021-09-27 08:41:25,FOXNEWSW,2,FOXNEWSW_20210927_080000_FOX__Friends_First/start/2460,HAITIAN MIGRANT DREAMS OF COMING TO THE U.S.,HAITIAN MIGRANT DREAMS OF COMING TO THE US,HAITIAN MIGRANT DREAMS OF COMING TO THE US
5790,2021-09-27 08:41:44,FOXNEWSW,5,FOXNEWSW_20210927_080000_FOX__Friends_First/start/2460,DHS SEC ADMITS 10K-12K MIGRANTS RELEASED INTO U.S.,DHS SEC ADMITS 10K12K MIGRANTS RELEASED INTO US,DHS SEC ADMITS 10K12K MIGRANTS RELEASED INTO US
5791,2021-09-27 09:13:00,MSNBCW,2,MSNBCW_20210927_090000_Way_Too_Early/start/780,"= TEXAS BORDER CROSSING PARTIALLY REOPENS. "" AFTER OFFICIALS CLEAR MIGRANT ENCAMPMENT",TEXAS BORDER CROSSING PARTIALLY REOPENS AFTER OFFICIALS CLEAR MIGRANT ENCAMPMENT,TEXAS BORDER CROSSING PARTIALLY REOPENS AFTER OFFICIALS CLEAR MIGRANT ENCAMPMENT
5792,2021-09-27 09:14:07,MSNBCW,2,MSNBCW_20210927_090000_Way_Too_Early/start/840,BIDEN SAYS OFFICIALS SEEN CHASING. H HAITIANS ON HORSEBACK 'WILL PAY',BIDEN SAYS OFFICIALS SEEN CHASING H HAITIANS ON HORSEBACK WILL PAY,BIDEN SAYS OFFICIALS SEEN CHASING HAITIANS ON HORSEBACK WILL PAY
5793,2021-09-27 09:20:55,CNNW,7,CNNW_20210927_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/1200,"OVER 10,000 MIGRANTS DETAINED IN DEL RIO, TX RELEASED INTO U.S.",OVER 10000 MIGRANTS DETAINED IN DEL RIO TX RELEASED INTO US,OVER 10000 MIGRANTS DETAINED IN DEL RIO TX RELEASED INTO US
5794,2021-09-27 09:21:33,CNNW,20,CNNW_20210927_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/1260,MIGRANTS VOW TO LEAVE HAITI AGAIN AFTER BEING FLOWN BACK BY U.S.,MIGRANTS VOW TO LEAVE HAITI AGAIN AFTER BEING FLOWN BACK BY US,MIGRANTS VOW TO LEAVE HAITI AGAIN AFTER BEING FLOWN BACK BY US
5796,2021-09-27 09:56:52,FOXNEWSW,2,FOXNEWSW_20210927_090000_FOX__Friends_First/start/3360,U.S. FACES SURGE OF MIGRANTS UNDER BIDEN ADMIN,US FACES SURGE OF MIGRANTS UNDER BIDEN ADMIN,US FACES SURGE OF MIGRANTS UNDER BIDEN ADMIN
5799,2021-09-27 10:05:30,FOXNEWSW,5,FOXNEWSW_20210927_100000_FOX_and_Friends/start/300,DHS SEC: 10K TO 12K MIGRANTS RELEASED INTO U.S.,DHS SEC 10K TO 12K MIGRANTS RELEASED INTO US,DHS SEC 10K TO 12K MIGRANTS RELEASED INTO US
5800,2021-09-27 10:10:44,FOXNEWSW,2,FOXNEWSW_20210927_100000_FOX_and_Friends/start/600,BORDER SURGE GROWS AT ALARMING RATE UNDER BIDEN | F.OX:,BORDER SURGE GROWS AT ALARMING RATE UNDER BIDEN FOX,BORDER SURGE GROWS AT ALARMING RATE UNDER BIDEN FOX
5802,2021-09-27 10:43:23,FOXNEWSW,2,FOXNEWSW_20210927_100000_FOX_and_Friends/start/2580,TX REP GONZALES BLASTS ADMIN'S HANDLING OF BORDER,TX REP GONZALES BLASTS ADMINS HANDLING OF BORDER,TX REP GONZALES BLASTS ADMINS HANDLING OF BORDER
5804,2021-09-27 11:08:00,FOXNEWSW,4,FOXNEWSW_20210927_100000_FOX_and_Friends/start/4080,DHS SEC: 12K MIGRANTS RELEASED INTO U.S. Egï¬;i.,DHS SEC 12K MIGRANTS RELEASED INTO US Egi,DHS SEC 12K MIGRANTS RELEASED INTO US Egi
5805,2021-09-27 11:30:43,CNNW,11,CNNW_20210927_110000_New_Day_With_John_Berman_and_Brianna_Keilar/start/1800,MIGRANTS DEPORTED BACK O HAITI TO FACE DANGEROUS LIVING CONDITIONS,MIGRANTS DEPORTED BACK O HAITI TO FACE DANGEROUS LIVING CONDITIONS,MIGRANTS DEPORTED BACK TO HAITI TO FACE DANGEROUS LIVING CONDITIONS
5810,2021-09-27 13:01:55,FOXNEWSW,2,FOXNEWSW_20210927_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/60,S -. MOST MIGRANTS BENEATH TX BRIDGE RELEASED INTO U.S.,S MOST MIGRANTS BENEATH TX BRIDGE RELEASED INTO US,MOST MIGRANTS BENEATH TX BRIDGE RELEASED INTO US
5811,2021-09-27 13:03:10,FOXNEWSW,9,FOXNEWSW_20210927_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/180,TX GOV DEFENDS AGENTS ACCUSED OF WHIPPING MIGRANTS,TX GOV DEFENDS AGENTS ACCUSED OF WHIPPING MIGRANTS,TX GOV DEFENDS AGENTS ACCUSED OF WHIPPING MIGRANTS
5812,2021-09-27 13:05:05,FOXNEWSW,2,FOXNEWSW_20210927_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/300,:. - THOUSANDS MORE MIGRANTS WAITING TO CROSS INTO U.S.,THOUSANDS MORE MIGRANTS WAITING TO CROSS INTO US,THOUSANDS MORE MIGRANTS WAITING TO CROSS INTO US
5816,2021-09-27 13:52:29,FOXNEWSW,2,FOXNEWSW_20210927_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/3120,. MAYORKAS DEFENDS HANDLING OF MIGRANT SURGE,MAYORKAS DEFENDS HANDLING OF MIGRANT SURGE,MAYORKAS DEFENDS HANDLING OF MIGRANT SURGE
5817,2021-09-27 14:04:35,FOXNEWSW,2,FOXNEWSW_20210927_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/3840,THOUSANDS OF MIGRANTS FLOODING ACROSS U.S. BORDER,THOUSANDS OF MIGRANTS FLOODING ACROSS US BORDER,THOUSANDS OF MIGRANTS FLOODING ACROSS US BORDER
5818,2021-09-27 14:04:56,FOXNEWSW,4,FOXNEWSW_20210927_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/3840,BIDEN FAILS TO CONTAIN GROWING SURGE OF MIGRANTS,BIDEN FAILS TO CONTAIN GROWING SURGE OF MIGRANTS,BIDEN FAILS TO CONTAIN GROWING SURGE OF MIGRANTS
5819,2021-09-27 14:07:11,FOXNEWSW,2,FOXNEWSW_20210927_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/4020,BIDEN BOWS TO FAR LEFT ON IMMIGRATION POLICY,BIDEN BOWS TO FAR LEFT ON IMMIGRATION POLICY,BIDEN BOWS TO FAR LEFT ON IMMIGRATION POLICY
5820,2021-09-27 14:15:54,MSNBCW,3,MSNBCW_20210927_140000_Jose_Diaz-Balart_Reports/start/900,! MAYORKAS: NO MIGRANTS REMAIN UNDER BRIDGE AT BORDER,MAYORKAS NO MIGRANTS REMAIN UNDER BRIDGE AT BORDER,MAYORKAS NO MIGRANTS REMAIN UNDER BRIDGE AT BORDER
5821,2021-09-27 14:17:08,MSNBCW,23,MSNBCW_20210927_140000_Jose_Diaz-Balart_Reports/start/1020,"! MAYORKAS: 4,000 MIGRANTS DEPORTED FROM BORDER",MAYORKAS 4000 MIGRANTS DEPORTED FROM BORDER,MAYORKAS 4000 MIGRANTS DEPORTED FROM BORDER
5822,2021-09-27 14:17:44,MSNBCW,2,MSNBCW_20210927_140000_Jose_Diaz-Balart_Reports/start/1020,""" MORE HAITIAN MIGRANTS SET TO ARRIVE AT U.S. BORDER",MORE HAITIAN MIGRANTS SET TO ARRIVE AT US BORDER,MORE HAITIAN MIGRANTS SET TO ARRIVE AT US BORDER
5824,2021-09-27 14:53:17,MSNBCW,21,MSNBCW_20210927_140000_Jose_Diaz-Balart_Reports/start/3180,SENATE PARLIAMENTARIAN SAYS NO TO.  IMMIGRATION IN RECONCILIATION BILL,SENATE PARLIAMENTARIAN SAYS NO TO IMMIGRATION IN RECONCILIATION BILL,SENATE PARLIAMENTARIAN SAYS NO TO IMMIGRATION IN RECONCILIATION BILL
5825,2021-09-27 15:09:00,FOXNEWSW,2,FOXNEWSW_20210927_150000_The_Faulkner_Focus/start/540,"Fâ -. . THOUSANDS OF MIGRANTS WAITTO CROSS INTO U.S, siisTaig )",F THOUSANDS OF MIGRANTS WAITTO CROSS INTO US siisTaig,THOUSANDS OF MIGRANTS WAIT TO CROSS INTO US
5826,2021-09-27 15:09:59,FOXNEWSW,2,FOXNEWSW_20210927_150000_The_Faulkner_Focus/start/540,"ABBOTT:BIDEN ADMIN CREATED ""MAGNET"" FOR MIGRANTS - 3 )",ABBOTTBIDEN ADMIN CREATED MAGNET FOR MIGRANTS 3,ABBOTT BIDEN ADMIN CREATED MAGNET FOR MIGRANTS
5827,2021-09-27 15:29:08,MSNBCW,11,MSNBCW_20210927_150000_Craig_Melvin_Reports/start/1740,""" DHS SECY. MAYORKAS DEFENDS BIDEN ADMINISTRATION'S. HANDLING OF MIGRANTS NEAR SOUTHERN BORDER",DHS SECY MAYORKAS DEFENDS BIDEN ADMINISTRATIONS HANDLING OF MIGRANTS NEAR SOUTHERN BORDER,DHS SECY MAYORKAS DEFENDS BIDEN ADMINISTRATION'S HANDLING OF MIGRANTS NEAR SOUTHERN BORDER
5828,2021-09-27 15:30:13,MSNBCW,2,MSNBCW_20210927_150000_Craig_Melvin_Reports/start/1800,Il MORE THAN 12K HAITIAN MIGRANTS RELEASED INTO THE U.S.,Il MORE THAN 12K HAITIAN MIGRANTS RELEASED INTO THE US,MORE THAN 12K HAITIAN MIGRANTS RELEASED INTO THE US
5829,2021-09-27 15:30:57,MSNBCW,5,MSNBCW_20210927_150000_Craig_Melvin_Reports/start/1800,' HAITIAN AMERICAN IMMIGRANT. ' LOOKING FOR MISSING COUSIN,HAITIAN AMERICAN IMMIGRANT LOOKING FOR MISSING COUSIN,HAITIAN AMERICAN IMMIGRANT LOOKING FOR MISSING COUSIN
5830,2021-09-27 16:09:00,FOXNEWSW,2,FOXNEWSW_20210927_160000_Outnumbered/start/540,"Nâââ. . NN T R Eââââââââ. - W W ~â e. . DHS SEC ADMITS TO RELEASING 12K+ MIGRANTS INULS, | America is",N NN T R E W W e DHS SEC ADMITS TO RELEASING 12K MIGRANTS INULS America is,DHS ADMITS TO RELEASING 12K MIGRANTS IN US
5832,2021-09-27 16:40:42,FOXNEWSW,2,FOXNEWSW_20210927_160000_Outnumbered/start/2400,. WALLACE PRESSES DHS SEC ON TESTING MIGRANTS | America i,WALLACE PRESSES DHS SEC ON TESTING MIGRANTS America i,WALLACE PRESSES DHS SEC ON TESTING MIGRANTS
5833,2021-09-27 17:00:56,FOXNEWSW,2,FOXNEWSW_20210927_160000_Outnumbered/start/3600,DHS: MOST HAITIAN MIGRANTS RELEASED INTO U.S.,DHS MOST HAITIAN MIGRANTS RELEASED INTO US,DHS MOST HAITIAN MIGRANTS RELEASED INTO US
5834,2021-09-27 17:01:44,FOXNEWSW,2,FOXNEWSW_20210927_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/60,DHS SEC: NUMBER OF HAITIANS RELEASED COULD GO UP,DHS SEC NUMBER OF HAITIANS RELEASED COULD GO UP,DHS SEC NUMBER OF HAITIANS RELEASED COULD GO UP
5835,2021-09-27 17:38:29,MSNBCW,4,MSNBCW_20210927_170000_MTP_Daily/start/2280,". 12,000 HAITIAN MIGRANTS ALLOWED TO SEEK ASYLUM IN U.S.",12000 HAITIAN MIGRANTS ALLOWED TO SEEK ASYLUM IN US,12000 HAITIAN MIGRANTS ALLOWED TO SEEK ASYLUM IN US
5836,2021-09-27 17:40:13,MSNBCW,3,MSNBCW_20210927_170000_MTP_Daily/start/2400,HAITIAN MIGRANT,HAITIAN MIGRANT,HAITIAN MIGRANT
5837,2021-09-27 17:44:20,CNNW,2,CNNW_20210927_170000_CNN_Newsroom_With_Ana_Cabrera/start/2640,THOUSANDS OF MIGRANTS EXPELLED UNDER TRUMP-ERA RULE,THOUSANDS OF MIGRANTS EXPELLED UNDER TRUMPERA RULE,THOUSANDS OF MIGRANTS EXPELLED UNDER TRUMP ERA RULE
5838,2021-09-27 17:49:22,CNNW,33,CNNW_20210927_170000_CNN_Newsroom_With_Ana_Cabrera/start/2940,"DHS: 4,000 MIGRANTS IN DEL RIO EXPELLED UNDER PUBLIC HEALTH RULE",DHS 4000 MIGRANTS IN DEL RIO EXPELLED UNDER PUBLIC HEALTH RULE,DHS 4000 MIGRANTS IN DEL RIO EXPELLED UNDER PUBLIC HEALTH RULE
5839,2021-09-27 17:50:48,CNNW,4,CNNW_20210927_170000_CNN_Newsroom_With_Ana_Cabrera/start/3000,DHS SECRETARY DEFENDS USING HEALTH RULE TO EXPEL MIGRANTS,DHS SECRETARY DEFENDS USING HEALTH RULE TO EXPEL MIGRANTS,DHS SECRETARY DEFENDS USING HEALTH RULE TO EXPEL MIGRANTS
5840,2021-09-27 17:52:29,CNNW,2,CNNW_20210927_170000_CNN_Newsroom_With_Ana_Cabrera/start/3120,"BIDEN ADMIN, TAKES NEW STEPS TO PROTECT ""DREAMERS""",BIDEN ADMIN TAKES NEW STEPS TO PROTECT DREAMERS,BIDEN ADMIN TAKES NEW STEPS TO PROTECT DREAMERS
5843,2021-09-27 18:13:38,FOXNEWSW,2,FOXNEWSW_20210927_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/4380,"I I,. WH: BIDEN BELIEVES IMMIGRATION SYSTEM IS BROKEN",I I WH BIDEN BELIEVES IMMIGRATION SYSTEM IS BROKEN,BIDEN BELIEVES IMMIGRATION SYSTEM IS BROKEN
5844,2021-09-27 18:20:36,FOXNEWSW,3,FOXNEWSW_20210927_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/4800,THOUSANDS OF MIGRANTS IN MEXICO PLANNING U.S. TRIP,THOUSANDS OF MIGRANTS IN MEXICO PLANNING US TRIP,THOUSANDS OF MIGRANTS IN MEXICO PLANNING US TRIP
5848,2021-09-27 18:31:38,MSNBCW,2,MSNBCW_20210927_180000_Katy_Tur_Reports/start/1860,"12K MIGRANTS CLEARED FROM TX BRIDGE, RELEASED INTO U.S.",12K MIGRANTS CLEARED FROM TX BRIDGE RELEASED INTO US,12K MIGRANTS CLEARED FROM TX BRIDGE RELEASED INTO US
5849,2021-09-27 18:32:07,MSNBCW,10,MSNBCW_20210927_180000_Katy_Tur_Reports/start/1920,"' SK MIGRANTS BRING PROCESSED, 4K DEPORTED TO HAITI",SK MIGRANTS BRING PROCESSED 4K DEPORTED TO HAITI,SK MIGRANTS BRING PROCESSED 4K DEPORTED TO HAITI
5850,2021-09-27 18:32:51,MSNBCW,2,MSNBCW_20210927_180000_Katy_Tur_Reports/start/1920,"DHS SECY.. IMMIGRATION SYSTEM IS ""COMPLETELY BROKEN""",DHS SECY IMMIGRATION SYSTEM IS COMPLETELY BROKEN,DHS SECY IMMIGRATION SYSTEM IS COMPLETELY BROKEN
5851,2021-09-27 19:01:54,FOXNEWSW,2,FOXNEWSW_20210927_190000_The_Story_With_Martha_MacCallum/start/60,SOUTHERN BORDER FACING INFLUX OF HAITIAN MIGRANTS,SOUTHERN BORDER FACING INFLUX OF HAITIAN MIGRANTS,SOUTHERN BORDER FACING INFLUX OF HAITIAN MIGRANTS
5852,2021-09-27 19:05:30,FOXNEWSW,3,FOXNEWSW_20210927_190000_The_Story_With_Martha_MacCallum/start/300,> JERRY ROBINETTE | FMR ICE SPECIAL AGENT IN CHARGE,JERRY ROBINETTE FMR ICE SPECIAL AGENT IN CHARGE,JERRY ROBINETTE FMR ICE SPECIAL AGENT IN CHARGE
5853,2021-09-27 19:06:09,FOXNEWSW,2,FOXNEWSW_20210927_190000_The_Story_With_Martha_MacCallum/start/360,i DHS SEC: 10K TO 12K MIGRANTS RELEASED INTO U.S.. . LNy /A2,i DHS SEC 10K TO 12K MIGRANTS RELEASED INTO US LNy A2,DHS 10K TO 12K MIGRANTS RELEASED INTO US
5855,2021-09-27 19:08:46,FOXNEWSW,3,FOXNEWSW_20210927_190000_The_Story_With_Martha_MacCallum/start/480,"ADMIN PROBING CLAIMS AGENTS ""WHIPPED"" MIGRANTS",ADMIN PROBING CLAIMS AGENTS WHIPPED MIGRANTS,ADMIN PROBING CLAIMS AGENTS WHIPPED MIGRANTS
5856,2021-09-27 19:45:38,CNNW,24,CNNW_20210927_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell/start/2700,DHS HAS MADE 31 REPATRIATION FLIGHTS TO HAITI SINCE SEPT. 19,DHS HAS MADE 31 REPATRIATION FLIGHTS TO HAITI SINCE SEPT 19,DHS has made 31 repatriation flights to Haiti since Sept 19
5857,2021-09-27 19:46:06,CNNW,2,CNNW_20210927_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell/start/2760,"HAITIAN MIGRANTS ARE MET BY SPIRALING ""GANG"" VIOLENCE AT HOME",HAITIAN MIGRANTS ARE MET BY SPIRALING GANG VIOLENCE AT HOME,Haitian migrants are met by spiraling gang violence at home
5859,2021-09-27 19:46:32,CNNW,30,CNNW_20210927_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell/start/2760,"HAITIAN MIGRANT: ""PEOPLE ARE GOING TO SUFFER"" WHEN THEY RETURN. . Deportees returned to Haiti face uncertainty, violence in home country",HAITIAN MIGRANT PEOPLE ARE GOING TO SUFFER WHEN THEY RETURN Deportees returned to Haiti face uncertainty violence in home country,Haitian migrant people are going to suffer when they return. Deportees returned to Haiti face uncertainty and violence in their home country.
5861,2021-09-27 20:15:55,FOXNEWSW,4,FOXNEWSW_20210927_200000_Your_World_With_Neil_Cavuto/start/900,""" MAYORKAS: 12,000 MIGRANTS RELEASED INTO U.S.",MAYORKAS 12000 MIGRANTS RELEASED INTO US,"Mayorkas: 12,000 migrants released into the US"
5862,2021-09-27 20:16:13,FOXNEWSW,3,FOXNEWSW_20210927_200000_Your_World_With_Neil_Cavuto/start/960,"WH: IMMIGRATION SYSTEM IS ""INCREDIBLY BROKEN""",WH IMMIGRATION SYSTEM IS INCREDIBLY BROKEN,WH immigration system is incredibly broken
5865,2021-09-27 21:03:07,FOXNEWSW,4,FOXNEWSW_20210927_210000_The_Five/start/180,"""THIS IS NOTHING NEW"". DHS SEC DEFENDS ADMIN'S RESPONSE TO BORDER CRISIS",THIS IS NOTHING NEW DHS SEC DEFENDS ADMINS RESPONSE TO BORDER CRISIS,This is nothing new. DHS Sec defends admin's response to border crisis
5868,2021-09-27 21:05:25,FOXNEWSW,9,FOXNEWSW_20210927_210000_The_Five/start/300,. BIDEN'S BORDER MESS. DHS ADMITS TO RELEASING 12K+ MIGRANTS INTO U.S.,BIDENS BORDER MESS DHS ADMITS TO RELEASING 12K MIGRANTS INTO US,Biden's border mess: DHS admits to releasing 12k migrants into the US
5869,2021-09-27 21:07:55,FOXNEWSW,2,FOXNEWSW_20210927_210000_The_Five/start/420,(NS TN SN. RPT: THOUSANDS MORE MIGRANTS HEADING TO U.S.,NS TN SN RPT THOUSANDS MORE MIGRANTS HEADING TO US,Thousands more migrants heading to US
5872,2021-09-27 21:29:24,CNNW,4,CNNW_20210927_210000_The_Lead_With_Jake_Tapper/start/1740,THOUSANDS OF MIGRANTS EXPELLED UNDER TRUMP-ERA RULE. . Priscilla Alvarez | Â¢\ Reporter,THOUSANDS OF MIGRANTS EXPELLED UNDER TRUMPERA RULE Priscilla Alvarez Reporter,THOUSANDS OF MIGRANTS EXPELLED UNDER TRUMP ERA
5873,2021-09-27 21:29:28,CNNW,15,CNNW_20210927_210000_The_Lead_With_Jake_Tapper/start/1740,"HOMELAND SECURITY SECY: ABOUT 4,000 HAITIAN MIGRANTS EXPELLED",HOMELAND SECURITY SECY ABOUT 4000 HAITIAN MIGRANTS EXPELLED,HOMELAND SECURITY SECY ABOUT 4000 HAITIAN MIGRANTS EXPELLED
5874,2021-09-27 21:31:10,CNNW,3,CNNW_20210927_210000_The_Lead_With_Jake_Tapper/start/1860,"RETURNING DEPORTEES FACE CHAOS, GANG VIOLENCE, EXTREME POVERTY",RETURNING DEPORTEES FACE CHAOS GANG VIOLENCE EXTREME POVERTY,RETURNING DEPORTEES FACE CHAOS GANG VIOLENCE EXTREME POVERTY
5875,2021-09-27 22:01:01,FOXNEWSW,2,FOXNEWSW_20210927_220000_Special_Report_With_Bret_Baier/start/60,DUE NORTH. THOUSANDS OF MIGRANTS HEADED FOR U.S.,DUE NORTH THOUSANDS OF MIGRANTS HEADED FOR US,DUE NORTH THOUSANDS OF MIGRANTS HEADED FOR US
5876,2021-09-27 22:01:32,FOXNEWSW,10,FOXNEWSW_20210927_220000_Special_Report_With_Bret_Baier/start/60,ANXIOUS ENTRY. THOUSANDS OF MIGRANTS IN MEXICO HEIGHTEN BORDER CRISIS,ANXIOUS ENTRY THOUSANDS OF MIGRANTS IN MEXICO HEIGHTEN BORDER CRISIS,ANXIOUS ENTRY THOUSANDS OF MIGRANTS IN MEXICO HEIGHTEN BORDER CRISIS
5877,2021-09-27 22:01:59,FOXNEWSW,2,FOXNEWSW_20210927_220000_Special_Report_With_Bret_Baier/start/60,OVERWHELMED. MEXICO SEEING MORE REFUGEES NOW THAN IN ALL OF 2019,OVERWHELMED MEXICO SEEING MORE REFUGEES NOW THAN IN ALL OF 2019,OVERWHELMED MEXICO SEEING MORE REFUGEES NOW THAN IN ALL OF 2019
5878,2021-09-27 22:02:47,FOXNEWSW,10,FOXNEWSW_20210927_220000_Special_Report_With_Bret_Baier/start/120,INTERNATIONAL INFLUX. MEXICO BORDER SEES SURGE IN AFRICAN MIGRANTS,INTERNATIONAL INFLUX MEXICO BORDER SEES SURGE IN AFRICAN MIGRANTS,INTERNATIONAL INFLUX MEXICO BORDER SEES SURGE IN AFRICAN MIGRANTS
5879,2021-09-27 22:04:11,FOXNEWSW,2,FOXNEWSW_20210927_220000_Special_Report_With_Bret_Baier/start/240,INFLUX. ADMINISTRATION STANDS BY HAITIAN MIGRANT NUMBERS,INFLUX ADMINISTRATION STANDS BY HAITIAN MIGRANT NUMBERS,INFLUX ADMINISTRATION STANDS BY HAITIAN MIGRANT NUMBERS
5880,2021-09-27 22:04:44,FOXNEWSW,3,FOXNEWSW_20210927_220000_Special_Report_With_Bret_Baier/start/240,BROKEN SYSTEM?. WHITE HOUSE CONSIDERS HOW TO FIX IMMIGRATION,BROKEN SYSTEM WHITE HOUSE CONSIDERS HOW TO FIX IMMIGRATION,BROKEN SYSTEM WHITE HOUSE CONSIDERS HOW TO FIX IMMIGRATION
5881,2021-09-27 22:49:37,FOXNEWSW,2,FOXNEWSW_20210927_220000_Special_Report_With_Bret_Baier/start/2940,"""IT COULD BE EVEN HIGHER"". MAYORKAS ON 12,000 HAITIAN MIGRANTS RELEASED INTO U.S.",IT COULD BE EVEN HIGHER MAYORKAS ON 12000 HAITIAN MIGRANTS RELEASED INTO US,IT COULD BE EVEN HIGHER MAYORKAS ON 12000 HAITIAN MIGRANTS RELEASED INTO US
