,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
5296,2023-05-11 19:02:55,BBCNEWS,7,BBCNEWS_20230511_190000_The_Context/start/120,US immigration ban ends,US immigration ban ends,US immigration ban ends
5297,2023-05-11 19:04:33,CNNW,2,CNNW_20230511_190000_CNN_News_Central/start/240,MORE MIGRANTS ARRIVE AS PANDEMIC BORDER EXPULSION RULE ENDS IN HOURS. . Nick Valencia <\ Correspondent,MORE MIGRANTS ARRIVE AS PANDEMIC BORDER EXPULSION RULE ENDS IN HOURS Nick Valencia Correspondent,MORE MIGRANTS ARRIVE AS PANDEMIC BORDER EXPULSION RULE ENDS IN HOURS Nick Valencia Correspondent
5298,2023-05-11 19:04:48,BBCNEWS,13,BBCNEWS_20230511_190000_The_Context/start/240,US immigration law ending,US immigration law ending,US immigration law ending
5299,2023-05-11 19:05:33,MSNBCW,24,MSNBCW_20230511_190000_Katy_Tur_Reports/start/300,"NYC, CHICAGO BRACE FOR INCREASE IN. l MIGRANTS AHEAD OF TITLE 42'S EXPIRATION",NYC CHICAGO BRACE FOR INCREASE IN l MIGRANTS AHEAD OF TITLE 42S EXPIRATION,NYC CHICAGO BRACE FOR INCREASE IN MIGRANTS AHEAD OF TITLE 42'S EXPIRATION
5300,2023-05-11 19:06:10,CNNW,51,CNNW_20230511_190000_CNN_News_Central/start/360,U.S. ASYLUM BACKLOG IS THE HIGHEST ON RECORD,US ASYLUM BACKLOG IS THE HIGHEST ON RECORD,US ASYLUM BACKLOG IS THE HIGHEST ON RECORD
5301,2023-05-11 19:07:14,MSNBCW,13,MSNBCW_20230511_190000_Katy_Tur_Reports/start/420,JUDGE STOPS ROCKLAND COUNTY HOTEL. FROM TAKING IN MIGRANTS FROM NYC,JUDGE STOPS ROCKLAND COUNTY HOTEL FROM TAKING IN MIGRANTS FROM NYC,JUDGE STOPS ROCKLAND COUNTY HOTEL FROM TAKING IN MIGRANTS FROM NYC
5302,2023-05-11 19:07:44,MSNBCW,2,MSNBCW_20230511_190000_Katy_Tur_Reports/start/420,ACLU IMMIGRANTS' RIGHTS PROJECT. LEE GELERNT DEPUTY DIRECTOR,ACLU IMMIGRANTS RIGHTS PROJECT LEE GELERNT DEPUTY DIRECTOR,ACLU IMMIGRANTS RIGHTS PROJECT LEE GELERNT DEPUTY DIRECTOR
5303,2023-05-11 19:10:37,MSNBCW,24,MSNBCW_20230511_190000_Katy_Tur_Reports/start/600,TRUMP DOES NOT RULE OUT REINSTATING. FAMILY SEPARATIONS AT SOUTHERN BORDER,TRUMP DOES NOT RULE OUT REINSTATING FAMILY SEPARATIONS AT SOUTHERN BORDER,TRUMP DOES NOT RULE OUT REINSTATING FAMILY SEPARATIONS AT SOUTHERN BORDER
5304,2023-05-11 19:13:00,FOXNEWSW,2,FOXNEWSW_20230511_190000_The_Story_With_Martha_MacCallum/start/780,Â» TOM HOMAN | FORMER ICE ACTING DIRECTOR TITLE42. . ENDS,TOM HOMAN FORMER ICE ACTING DIRECTOR TITLE42 ENDS,TOM HOMAN FORMER ICE ACTING DIRECTOR TITLE 42 ENDS
5305,2023-05-11 20:00:28,FOXNEWSW,5,FOXNEWSW_20230511_190000_The_Story_With_Martha_MacCallum/start/3600,MIGRANTS RUSH BORDER WITH TITLE 42 SET TO EXPIRE,MIGRANTS RUSH BORDER WITH TITLE 42 SET TO EXPIRE,MIGRANTS RUSH BORDER WITH TITLE 42 SET TO EXPIRE
5306,2023-05-11 20:02:21,CNNW,41,CNNW_20230511_200000_The_Lead_With_Jake_Tapper/start/120,MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 11:39PM ET,MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 1139PM ET,MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 11:39 PM ET
5308,2023-05-11 20:06:23,CNNW,15,CNNW_20230511_200000_The_Lead_With_Jake_Tapper/start/360,"CNN RIDES WITH MIGRANTS HEADING TO U.S. ON âTRAIN OF DEATH""",CNN RIDES WITH MIGRANTS HEADING TO US ON TRAIN OF DEATH,CNN RIDES WITH MIGRANTS HEADING TO US ON TRAIN OF DEATH
5309,2023-05-11 20:07:06,CNNW,12,CNNW_20230511_200000_The_Lead_With_Jake_Tapper/start/420,MIGRANTS RIDE ON TOP OF TRAINS IN HOPES OF REACHING U.S.,MIGRANTS RIDE ON TOP OF TRAINS IN HOPES OF REACHING US,MIGRANTS RIDE ON TOP OF TRAINS IN HOPES OF REACHING US
5310,2023-05-11 20:07:32,CNNW,7,CNNW_20230511_200000_The_Lead_With_Jake_Tapper/start/420,MIGRANTS ENDURE BRUTAL CONDITIONS WAITING TO ENTER U.S.,MIGRANTS ENDURE BRUTAL CONDITIONS WAITING TO ENTER US,MIGRANTS ENDURE BRUTAL CONDITIONS WAITING TO ENTER US
5311,2023-05-11 20:11:30,FOXNEWSW,2,FOXNEWSW_20230511_200000_Your_World_With_Neil_Cavuto/start/660,R. TEXAS SHERIFF ON MIGRANTS FLOODING THE BORDER,R TEXAS SHERIFF ON MIGRANTS FLOODING THE BORDER,R TEXAS SHERIFF ON MIGRANTS FLOODING THE BORDER
5312,2023-05-11 20:12:40,CNNW,21,CNNW_20230511_200000_The_Lead_With_Jake_Tapper/start/720,"MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 11:59PM ET. . Blas Nufiez-Neto | Assistant Secretary for Border and Immigration Policy, DHS",MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 1159PM ET Blas NufiezNeto Assistant Secretary for Border and Immigration Policy DHS,MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 11:59 PM ET Blas Nufiez Neto Assistant Secretary for Border and Immigration Policy DHS
5313,2023-05-11 20:22:59,CNNW,2,CNNW_20230511_200000_The_Lead_With_Jake_Tapper/start/1320,BORDER BRACES FOR MIGRANT INFLUX AS TRUMP-ERA. IMMIGRATION POLICY IS SET TO EXPIRE AT 11:59PM ET,BORDER BRACES FOR MIGRANT INFLUX AS TRUMPERA IMMIGRATION POLICY IS SET TO EXPIRE AT 1159PM ET,BORDER BRACES FOR MIGRANT INFLUX AS TRUMP ERA IMMIGRATION POLICY IS SET TO EXPIRE AT 11:59 PM ET
5315,2023-05-11 20:36:21,FOXNEWSW,2,FOXNEWSW_20230511_200000_Your_World_With_Neil_Cavuto/start/2160,NYC BATTLE OVER MIGRANTS SPILLING INTO SUBURBS,NYC BATTLE OVER MIGRANTS SPILLING INTO SUBURBS,NYC BATTLE OVER MIGRANTS SPILLING INTO SUBURBS
5316,2023-05-11 20:38:00,FOXNEWSW,2,FOXNEWSW_20230511_200000_Your_World_With_Neil_Cavuto/start/2280,NY SUBURBS FIGHTING INFLUX OF MIGRANTS FROM CITY |. | VFOX NEWS ALERâ -,NY SUBURBS FIGHTING INFLUX OF MIGRANTS FROM CITY VFOX NEWS ALER,NY SUBURBS FIGHTING INFLUX OF MIGRANTS FROM CITY
5318,2023-05-11 20:40:00,FOXNEWSW,2,FOXNEWSW_20230511_200000_Your_World_With_Neil_Cavuto/start/2400,"| > SIEVEN NEUHRAUS | ORANGE COUNIT, NY EAECULIVE Â§. . NY SUBURBS FIGHTING INFLUX OF MIGRANTS FROM CITY |",SIEVEN NEUHRAUS ORANGE COUNIT NY EAECULIVE NY SUBURBS FIGHTING INFLUX OF MIGRANTS FROM CITY,ORANGE COUNTY NY EXEC ON MIGRANT BUSES TO SUBURBS
5322,2023-05-11 20:48:25,MSNBCW,8,MSNBCW_20230511_200000_Deadline_White_House/start/2880,EEFI FMR. DHS DISINFO SPECIALIST SUES FOX FOR DEFAMATION,EEFI FMR DHS DISINFO SPECIALIST SUES FOX FOR DEFAMATION,US immigration policy Title 42 set to end
5323,2023-05-11 21:01:07,BBCNEWS,44,BBCNEWS_20230511_210000_BBC_World_News_America/start/60,US immigration policy Title 42 set to end,US immigration policy Title 42 set to end,US BRACES FOR INFLUX OF MIGRANTS
5324,2023-05-11 21:12:20,CNNW,7,CNNW_20230511_210000_The_Lead_With_Jake_Tapper/start/720,U.S. BRACES FOR INFLUX OF MIGRANTS,US BRACES FOR INFLUX OF MIGRANTS,EL PASO TX MAYOR JOINS THE LEAD AS MIGRANTS SURGE INTO CITY
5325,2023-05-11 21:23:36,CNNW,3,CNNW_20230511_210000_The_Lead_With_Jake_Tapper/start/1380,"EL PASO, TX MAYOR JOINS THE LEAD AS MIGRANTS SURGE INTO CITY",EL PASO TX MAYOR JOINS THE LEAD AS MIGRANTS SURGE INTO CITY,EL PASO TX MAYOR ON RESOURCES CITY NEEDS TO SUPPORT MIGRANT CRISIS
5326,2023-05-11 21:24:24,CNNW,20,CNNW_20230511_210000_The_Lead_With_Jake_Tapper/start/1440,"EL PASO, TX MAYOR ON RESOURCES CITY NEEDS TO SUPPORT MIGRANT CRISIS",EL PASO TX MAYOR ON RESOURCES CITY NEEDS TO SUPPORT MIGRANT CRISIS,NEW MIGRANT CRISIS FEARED AS COVIDERA IMMIGRATION RULES END TONIGHT
5327,2023-05-11 22:00:50,CNNW,12,CNNW_20230511_210000_The_Lead_With_Jake_Tapper/start/3600,NEW MIGRANT CRISIS FEARED AS COVID-ERA IMMIGRATION RULES END TONIGHT,NEW MIGRANT CRISIS FEARED AS COVIDERA IMMIGRATION RULES END TONIGHT,BORDER ON THE BRINK TITLE 42 HISTORIC MIGRANT SURGE AHEAD OF TITLE 42 EXPIRATION
5329,2023-05-11 22:02:06,FOXNEWSW,3,FOXNEWSW_20230511_220000_Special_Report_With_Bret_Baier/start/120,"ANOTHER LEVEL. SOURCES: APPREHENSIONS OVER 10,000 MIGRANTS PER DAY",ANOTHER LEVEL SOURCES APPREHENSIONS OVER 10000 MIGRANTS PER DAY,ANOTHER LEVEL SOURCES APPREHENSIONS OVER 10000 MIGRANTS PER DAY
5330,2023-05-11 22:03:45,CNNW,18,CNNW_20230511_220000_The_Situation_Room_With_Wolf_Blitzer/start/180,"DHS CHIEF: MIGRANTS WHO ENTER U.S. ILLEGALLY FACE. FIVE-YEAR BAN, ARE PRESUMED INELIGIBLE FOR ASYLUM",DHS CHIEF MIGRANTS WHO ENTER US ILLEGALLY FACE FIVEYEAR BAN ARE PRESUMED INELIGIBLE FOR ASYLUM,DHS CHIEF MIGRANTS WHO ENTER US ILLEGALLY FACE FIVEYEAR BAN ARE PRESUMED INELIGIBLE FOR ASYLUM
5331,2023-05-11 22:03:49,FOXNEWSW,2,FOXNEWSW_20230511_220000_Special_Report_With_Bret_Baier/start/180,"WORLDWIDE ENCOUNTERS. MIGRANT ORIGINS INCLUDE MAURITANIA, PAKISTAN AND NEPAL",WORLDWIDE ENCOUNTERS MIGRANT ORIGINS INCLUDE MAURITANIA PAKISTAN AND NEPAL,WORLDWIDE ENCOUNTERS MIGRANT ORIGINS INCLUDE MAURITANIA PAKISTAN AND NEPAL
5332,2023-05-11 22:18:57,CNNW,5,CNNW_20230511_220000_The_Situation_Room_With_Wolf_Blitzer/start/1080,"DHS CHIEF: MIGRANT INFLUX WILL CREATE ""INCREDIBLE STRAIN"" ON RESOURCES",DHS CHIEF MIGRANT INFLUX WILL CREATE INCREDIBLE STRAIN ON RESOURCES,DHS CHIEF MIGRANT INFLUX WILL CREATE INCREDIBLE STRAIN ON RESOURCES
5333,2023-05-11 22:19:44,CNNW,18,CNNW_20230511_220000_The_Situation_Room_With_Wolf_Blitzer/start/1140,REP. SCHIFF ON WH REACTION TO MIGRANT SURGE AS TITLE 42 ENDS,REP SCHIFF ON WH REACTION TO MIGRANT SURGE AS TITLE 42 ENDS,REP SCHIFF ON WH REACTION TO MIGRANT SURGE AS TITLE 42 ENDS
5334,2023-05-11 22:28:22,FOXNEWSW,2,FOXNEWSW_20230511_220000_Special_Report_With_Bret_Baier/start/1680,LINING U. MASS OF MIGRANTS AT PORT OF ENTRY,LINING U MASS OF MIGRANTS AT PORT OF ENTRY,LINING U MASS OF MIGRANTS AT PORT OF ENTRY
5335,2023-05-11 22:33:51,FOXNEWSW,2,FOXNEWSW_20230511_220000_Special_Report_With_Bret_Baier/start/1980,BORDER CRISIS m. MIGRANT SURGE EXPECTED AS ASYLUM RULES END,BORDER CRISIS m MIGRANT SURGE EXPECTED AS ASYLUM RULES END,BORDER CRISIS m MIGRANT SURGE EXPECTED AS ASYLUM RULES END
5336,2023-05-11 22:45:09,FOXNEWSW,2,FOXNEWSW_20230511_220000_Special_Report_With_Bret_Baier/start/2700,"""RIGHT-TO-SHELTER"". LAW PARTIALLY SUSPENDED AMID EXPECTED MIGRANT SURGE",RIGHTTOSHELTER LAW PARTIALLY SUSPENDED AMID EXPECTED MIGRANT SURGE,RIGHTTOSHELTER LAW PARTIALLY SUSPENDED AMID EXPECTED MIGRANT SURGE
5337,2023-05-11 22:50:56,FOXNEWSW,2,FOXNEWSW_20230511_220000_Special_Report_With_Bret_Baier/start/3000,BORDER BATTLE. HOUSE REPUBLICANS PUSH IMMIGRATION LEGISLATION,BORDER BATTLE HOUSE REPUBLICANS PUSH IMMIGRATION LEGISLATION,BORDER BATTLE HOUSE REPUBLICANS PUSH IMMIGRATION LEGISLATION
5338,2023-05-11 22:53:41,FOXNEWSW,2,FOXNEWSW_20230511_220000_Special_Report_With_Bret_Baier/start/3180,TITLE 42 COUNTDOWN TITLE 42. WHITE HOUSE PREPARES FOR MIGRANT INFLUX |[ENDS|,TITLE 42 COUNTDOWN TITLE 42 WHITE HOUSE PREPARES FOR MIGRANT INFLUX ENDS,TITLE 42 COUNTDOWN TITLE 42 WHITE HOUSE PREPARES FOR MIGRANT INFLUX ENDS
5339,2023-05-11 23:01:22,CNNW,28,CNNW_20230511_230000_Erin_Burnett_OutFront/start/60,BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS,BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS,BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS
5340,2023-05-11 23:01:23,BBCNEWS,18,BBCNEWS_20230511_230000_Newsday/start/60,"Migrant influx fears in US as 'Title 42""ends",Migrant influx fears in US as Title 42ends,Migrant influx fears in US as Title 42 ends
5341,2023-05-11 23:01:50,CNNW,12,CNNW_20230511_230000_Erin_Burnett_OutFront/start/60,"150,000 MIGRANTS WAITING ON MEXICO'S SIDE OF BORDER AS. U.S. POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS",150000 MIGRANTS WAITING ON MEXICOS SIDE OF BORDER AS US POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS,150000 MIGRANTS WAITING ON MEXICOS SIDE OF BORDER AS US POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS
5342,2023-05-11 23:02:51,CNNW,10,CNNW_20230511_230000_Erin_Burnett_OutFront/start/120,"DHS OFFICIAL TO CNN: BORDER CRISIS ""WILL GET WORSE""",DHS OFFICIAL TO CNN BORDER CRISIS WILL GET WORSE,DHS OFFICIAL TO CNN BORDER CRISIS WILL GET WORSE
5343,2023-05-11 23:04:00,CNNW,48,CNNW_20230511_230000_Erin_Burnett_OutFront/start/240,"150,000 MIGRANTS WAITING ON MEXICO'S SIDE OF BORDER TO ENTER. U.S.; HUNDREDS OF THOUSANDS MORE MIGRANTS FURTHER SOUTH",150000 MIGRANTS WAITING ON MEXICOS SIDE OF BORDER TO ENTER US HUNDREDS OF THOUSANDS MORE MIGRANTS FURTHER SOUTH,150000 MIGRANTS WAITING ON MEXICOS SIDE OF BORDER TO ENTER US HUNDREDS OF THOUSANDS MORE MIGRANTS FURTHER SOUTH
5344,2023-05-11 23:07:49,CNNW,13,CNNW_20230511_230000_Erin_Burnett_OutFront/start/420,CNN ON GROUND IN MEXICO WITH MIGRANTS SEEKING U.S. ASYLUM,CNN ON GROUND IN MEXICO WITH MIGRANTS SEEKING US ASYLUM,CNN ON GROUND IN MEXICO WITH MIGRANTS SEEKING US ASYLUM
5345,2023-05-11 23:10:00,CNNW,4,CNNW_20230511_230000_Erin_Burnett_OutFront/start/600,"TEXAS MAYOR BRACING FOR 40,000 MIGRANTS WHEN TITLE 42 ENDS",TEXAS MAYOR BRACING FOR 40000 MIGRANTS WHEN TITLE 42 ENDS,TEXAS MAYOR BRACING FOR 40000 MIGRANTS WHEN TITLE 42 ENDS
5346,2023-05-11 23:11:25,CNNW,31,CNNW_20230511_230000_Erin_Burnett_OutFront/start/660,LIVE DRONE VIDEQ CAPTURES MIGRANT SURGE AS KEY POLICY ENDS IN HOURS,LIVE DRONE VIDEQ CAPTURES MIGRANT SURGE AS KEY POLICY ENDS IN HOURS,LIVE DRONE VIDEO CAPTURES MIGRANT SURGE AS KEY POLICY ENDS IN HOURS
5347,2023-05-11 23:12:58,CNNW,2,CNNW_20230511_230000_Erin_Burnett_OutFront/start/720,"BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS. . Mavor Victor Trevino | Laredo, Texas",BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS Mavor Victor Trevino Laredo Texas,BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS Mavor Victor Trevino Laredo Texas
5349,2023-05-11 23:28:07,CNNW,8,CNNW_20230511_230000_Erin_Burnett_OutFront/start/1680,BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS. . Rep. Mike Lawler | (R) New York,BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS Rep Mike Lawler R New York,BORDER POLICY USED TO QUICKLY EXPEL MIGRANTS ENDS IN HOURS Rep Mike Lawler R New York
5350,2023-05-11 23:35:04,FOXNEWSW,2,FOXNEWSW_20230511_230000_Jesse_Watters_Primetime/start/2100,MIGRANT EXPLOSION AT THE BORDER,MIGRANT EXPLOSION AT THE BORDER,MIGRANT EXPLOSION AT THE BORDER
5351,2023-05-11 23:37:00,FOXNEWSW,2,FOXNEWSW_20230511_230000_Jesse_Watters_Primetime/start/2220,MIGRANTS PILE UP ALONG BORDER,MIGRANTS PILE UP ALONG BORDER,MIGRANTS PILE UP ALONG BORDER
5353,2023-05-12 00:05:30,BBCNEWS,3,BBCNEWS_20230512_000000_Newsday/start/300,Migrant influx fears as 'Title 42' ends. . pEENEws,Migrant influx fears as Title 42 ends pEENEws,Migrant influx fears as Title 42 ends pEENEws
5354,2023-05-12 00:09:42,FOXNEWSW,5,FOXNEWSW_20230512_000000_Fox_News_Tonight/start/540,"'. DHS OFFICIAL: ""WE'RE ALREADY BREAKING. . TITLE 42. ENDS|",DHS OFFICIAL WERE ALREADY BREAKING TITLE 42 ENDS,DHS OFFICIALS WERE ALREADY BREAKING TITLE 42 ENDS
5355,2023-05-12 00:14:47,FOXNEWSW,2,FOXNEWSW_20230512_000000_Fox_News_Tonight/start/840,MIGRANTS LINE UP AT SOUTHERN BORDER I TITLE'42. IN ANTICIPATION OF TITLE 42 ENDING ENDS|,MIGRANTS LINE UP AT SOUTHERN BORDER I TITLE42 IN ANTICIPATION OF TITLE 42 ENDING ENDS,MIGRANTS LINE UP AT SOUTHERN BORDER IN ANTICIPATION OF TITLE 42 ENDING
5356,2023-05-12 00:15:03,FOXNEWSW,4,FOXNEWSW_20230512_000000_Fox_News_Tonight/start/900,Â» MARIE HARF | FMR OBAMA STATE DEPT SPOKESPERSON | TITLE 42. MIGRANTS LINE UP AT SOUTHERN BORDER ENDS,MARIE HARF FMR OBAMA STATE DEPT SPOKESPERSON TITLE 42 MIGRANTS LINE UP AT SOUTHERN BORDER ENDS,MARIE HARF FMR OBAMA STATE DEPT SPOKESPERSON TITLE 42 MIGRANTS LINE UP AT SOUTHERN BORDER
5357,2023-05-12 00:46:35,MSNBCW,2,MSNBCW_20230512_000000_All_In_With_Chris_Hayes/start/2760,' I COVID ERA IMMIGRATION POLICY EXPIRES AT MIDNIGHT,I COVID ERA IMMIGRATION POLICY EXPIRES AT MIDNIGHT,I COVID ERA IMMIGRATION POLICY EXPIRES AT MIDNIGHT
5358,2023-05-12 00:47:27,MSNBCW,10,MSNBCW_20230512_000000_All_In_With_Chris_Hayes/start/2820,' HOW THE MEDIA COVERS MIGRANTS AT THE BORDER,HOW THE MEDIA COVERS MIGRANTS AT THE BORDER,HOW THE MEDIA COVERS MIGRANTS AT THE BORDER
5359,2023-05-12 00:55:19,MSNBCW,17,MSNBCW_20230512_000000_All_In_With_Chris_Hayes/start/3300,FORMER SENIOR ADVISOR ON MIGRATION. ALIDA GARCIA TO PRESIDENT JOE BIDEN,FORMER SENIOR ADVISOR ON MIGRATION ALIDA GARCIA TO PRESIDENT JOE BIDEN,FORMER SENIOR ADVISOR ON MIGRATION ALIDA GARCIA TO PRESIDENT JOE BIDEN
5361,2023-05-12 01:17:25,CNNW,21,CNNW_20230512_010000_CNN_Primetime/start/1020,11:59 ET TONIGHT: MIGRANT SURGE EXPECTED AS TITLE 42 EXPIRES,1159 ET TONIGHT MIGRANT SURGE EXPECTED AS TITLE 42 EXPIRES,1159 ET TONIGHT MIGRANT SURGE EXPECTED AS TITLE 42 EXPIRES
5362,2023-05-12 01:29:01,FOXNEWSW,2,FOXNEWSW_20230512_010000_Hannity/start/1740,HISTORIC NUMBER OF ILLEGALS EXPECTED ot QT. AT BORDER WHEN TITLE 42 LIFTS TONIGHT |,HISTORIC NUMBER OF ILLEGALS EXPECTED ot QT AT BORDER WHEN TITLE 42 LIFTS TONIGHT,HISTORIC NUMBER OF ILLEGALS EXPECTED AT BORDER WHEN TITLE 42 LIFTS TONIGHT
5363,2023-05-12 01:38:38,MSNBCW,2,MSNBCW_20230512_010000_Alex_Wagner_Tonight/start/2280,"MIGRANTS SEEK REFUGE IN WAKE OF PANDEMIC,. ECONOMIC DEVASTATION, LIFTING OF TITLE 42",MIGRANTS SEEK REFUGE IN WAKE OF PANDEMIC ECONOMIC DEVASTATION LIFTING OF TITLE 42,MIGRANTS SEEK REFUGE IN WAKE OF PANDEMIC ECONOMIC DEVASTATION LIFTING OF TITLE 42
5364,2023-05-12 01:47:07,MSNBCW,4,MSNBCW_20230512_010000_Alex_Wagner_Tonight/start/2820,CONSERVATIVES HYPE MIGRANT. 'CRISIS AT SOUTHERN BORDER,CONSERVATIVES HYPE MIGRANT CRISIS AT SOUTHERN BORDER,CONSERVATIVES HYPE MIGRANT CRISIS AT SOUTHERN BORDER
5365,2023-05-12 01:48:47,MSNBCW,2,MSNBCW_20230512_010000_Alex_Wagner_Tonight/start/2880,"FOX NEWS PORTRAYS MIGRANTS AS ""HARDENED. ' CRIMINALS"" AND POTENTIAL ""TERRORISTS""",FOX NEWS PORTRAYS MIGRANTS AS HARDENED CRIMINALS AND POTENTIAL TERRORISTS,FOX NEWS PORTRAYS MIGRANTS AS HARDENED CRIMINALS AND POTENTIAL TERRORISTS
5366,2023-05-12 01:48:53,MSNBCW,2,MSNBCW_20230512_010000_Alex_Wagner_Tonight/start/2880,. MIGRANTS DEHUMANIZED ON CONSERVATIVE MEDIA,MIGRANTS DEHUMANIZED ON CONSERVATIVE MEDIA,MIGRANTS DEHUMANIZED ON CONSERVATIVE MEDIA
5367,2023-05-12 01:50:33,MSNBCW,5,MSNBCW_20230512_010000_Alex_Wagner_Tonight/start/3000,"// / BIDEN ADMIN. PREPARES TO DEPORT, DETAIN,. OR RELEASE MIGRANTS AS CASES REVIEWED",BIDEN ADMIN PREPARES TO DEPORT DETAIN OR RELEASE MIGRANTS AS CASES REVIEWED,BIDEN ADMIN PREPARES TO DEPORT DETAIN OR RELEASE MIGRANTS AS CASES REVIEWED
5368,2023-05-12 01:52:28,MSNBCW,4,MSNBCW_20230512_010000_Alex_Wagner_Tonight/start/3120,' MIGRATION EXPECTED TO SPIKE AFTER TITLE 42 LIFTED,MIGRATION EXPECTED TO SPIKE AFTER TITLE 42 LIFTED,MIGRATION EXPECTED TO SPIKE AFTER TITLE 42 LIFTED
5369,2023-05-12 02:02:31,CNNW,36,CNNW_20230512_020000_CNN_Tonight/start/120,COVID-ERA IMMIGRATION RULES END IN UNDER TWO HOURS,COVIDERA IMMIGRATION RULES END IN UNDER TWO HOURS,COVIDERA IMMIGRATION RULES END IN UNDER TWO HOURS
5371,2023-05-12 02:05:16,CNNW,46,CNNW_20230512_020000_CNN_Tonight/start/300,"155,000+ MIGRANTS IN MEXICO WAITING TO CROSS INTO U.S.",155000 MIGRANTS IN MEXICO WAITING TO CROSS INTO US,155000 MIGRANTS IN MEXICO WAITING TO CROSS INTO US
5372,2023-05-12 02:08:32,CNNW,18,CNNW_20230512_020000_CNN_Tonight/start/480,CITIES BEG FOR FEDERAL HELP AS MIGRANT CRISIS WORSENS,CITIES BEG FOR FEDERAL HELP AS MIGRANT CRISIS WORSENS,CITIES BEG FOR FEDERAL HELP AS MIGRANT CRISIS WORSENS
5374,2023-05-12 02:08:57,CNNW,4,CNNW_20230512_020000_CNN_Tonight/start/480,"155,000+ MIGRANTS IN MEXICO WAITING TO CROSS INTO U.S.. . Caitlin Dickerson | Staff Writer, The Atlantic",155000 MIGRANTS IN MEXICO WAITING TO CROSS INTO US Caitlin Dickerson Staff Writer The Atlantic,155000 migrants in Mexico waiting to cross into US
5377,2023-05-12 02:09:49,CNNW,11,CNNW_20230512_020000_CNN_Tonight/start/540,"MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 11:59PM ET. . Caitlin Dickerson | Staff Writer, The Atlantic",MIGRANT SURGE EXPECTED WHEN BORDER POLICY ENDS AT 1159PM ET Caitlin Dickerson Staff Writer The Atlantic,Migrant surge expected when border policy ends at 11:59 PM ET
5378,2023-05-12 02:14:19,CNNW,4,CNNW_20230512_020000_CNN_Tonight/start/840,COVID-ERA IMMIGRATION RULES END IN UNDER TWO HOURS. . Joe Pinion | Former U.S. Senate Candidate,COVIDERA IMMIGRATION RULES END IN UNDER TWO HOURS Joe Pinion Former US Senate Candidate,COVID-era immigration rules end in under two hours
5379,2023-05-12 02:19:36,FOXNEWSW,3,FOXNEWSW_20230512_020000_The_Ingraham_Angle/start/1140,FED JUDGE TEMPORARILY BLOCKS BIDEN ADMIN FROM RELEASING. MIGRANTS FROM BORDER PATROL WITHOUT COURT NOTICES,FED JUDGE TEMPORARILY BLOCKS BIDEN ADMIN FROM RELEASING MIGRANTS FROM BORDER PATROL WITHOUT COURT NOTICES,Fed judge temporarily blocks Biden admin from releasing migrants from border patrol without court notices
5381,2023-05-12 02:54:21,FOXNEWSW,2,FOXNEWSW_20230512_020000_The_Ingraham_Angle/start/3240,MIGRANT EXPLAINS PROCESSING PROCEDURE IN EL PASO,MIGRANT EXPLAINS PROCESSING PROCEDURE IN EL PASO,Migrant explains processing procedure in El Paso
5382,2023-05-12 02:56:49,CNNW,9,CNNW_20230512_020000_CNN_Tonight/start/3360,KEY IMMIGRATION POLICY TO END NEXT HOUR AMID SURGE AT BORDER,KEY IMMIGRATION POLICY TO END NEXT HOUR AMID SURGE AT BORDER,Key immigration policy to end next hour amid surge at border
5383,2023-05-12 03:01:46,CNNW,12,CNNW_20230512_030000_CNN_Tonight/start/60,COVID-ERA IMMIGRATION RULES END IN LESS THAN AN HOUR,COVIDERA IMMIGRATION RULES END IN LESS THAN AN HOUR,COVID-era immigration rules end in less than an hour
5384,2023-05-12 03:02:00,MSNBCW,4,MSNBCW_20230512_030000_The_11th_Hour_With_Stephanie_Ruhle/start/120,' | GOVT. EXPECTS INFLUX OF MIGRANTS WHEN TITLE 42 EXPIRES,GOVT EXPECTS INFLUX OF MIGRANTS WHEN TITLE 42 EXPIRES,Govt expects influx of migrants when Title 42 expires
